,id,택정_50,택정_100,택정_200,택정_300,택정평균점수
2496,21645,0,0,0,0,0.0
2497,21644,0,0,0,0,0.0
2498,21643,0,0,0,1,0.25
2499,21642,0,0,2,1,0.75
2500,21641,0,0,0,1,0.25
2501,21640,0,0,0,0,0.0
2502,21639,0,0,0,0,0.0
2503,21638,0,0,0,0,0.0
2504,21637,0,0,0,0,0.0
2505,21636,0,0,0,0,0.0
2506,21635,0,0,0,0,0.0
2507,21634,0,0,0,0,0.0
2508,21633,0,0,0,0,0.0
2509,21632,0,0,0,0,0.0
2510,21631,0,0,0,0,0.0
2511,21630,0,0,0,0,0.0
2512,21629,0,0,0,0,0.0
2513,21628,0,0,0,0,0.0
2514,21627,0,0,0,0,0.0
2515,21626,0,0,0,0,0.0
2516,21625,0,0,0,0,0.0
2517,21624,0,0,0,0,0.0
2518,21623,0,0,0,0,0.0
2519,21622,0,0,0,0,0.0
2520,21621,0,0,0,0,0.0
2521,21620,0,0,0,0,0.0
2522,21619,0,0,0,0,0.0
2523,21618,0,0,0,0,0.0
2524,21617,0,0,0,0,0.0
2525,21616,0,0,0,0,0.0
2526,21615,0,0,0,0,0.0
2527,21614,0,0,0,0,0.0
2528,21613,0,0,0,0,0.0
2529,21612,0,0,0,0,0.0
2530,21611,0,0,0,0,0.0
2531,21610,0,0,0,0,0.0
2532,21609,0,0,0,0,0.0
2533,21608,0,0,0,0,0.0
2534,21607,0,0,0,0,0.0
2535,21606,0,0,0,0,0.0
2536,21605,0,0,0,0,0.0
2537,21604,0,0,0,0,0.0
2538,21603,0,0,0,0,0.0
2539,21602,0,0,0,0,0.0
2540,21601,0,0,0,0,0.0
2541,21600,0,0,0,0,0.0
2542,21599,0,0,0,0,0.0
2543,21598,0,0,0,0,0.0
2544,21597,0,0,0,0,0.0
2545,21596,0,0,0,0,0.0
2546,21595,0,0,0,0,0.0
2547,21594,0,0,0,0,0.0
2548,21593,0,0,0,0,0.0
2549,21592,0,0,0,0,0.0
2550,21591,0,0,0,0,0.0
2551,21575,0,0,0,0,0.0
2552,21574,0,0,0,0,0.0
2553,21573,0,0,0,0,0.0
2554,21572,0,0,0,0,0.0
2555,21571,0,0,0,0,0.0
2556,21570,0,0,0,0,0.0
2557,21569,0,0,0,0,0.0
2558,21568,0,0,0,0,0.0
2559,21567,0,0,0,0,0.0
2560,21566,0,0,0,0,0.0
2561,21565,0,0,0,0,0.0
2562,21564,0,0,0,0,0.0
2563,21563,0,0,0,0,0.0
2564,21562,0,0,0,0,0.0
2565,21561,0,0,0,0,0.0
2566,21560,0,0,0,0,0.0
2567,21559,0,0,0,0,0.0
2568,21558,0,0,0,0,0.0
2569,21557,0,0,0,0,0.0
2570,21556,0,0,0,0,0.0
2571,21555,0,0,0,0,0.0
2572,21554,0,0,0,0,0.0
2573,21553,0,0,0,0,0.0
2574,21552,0,0,0,0,0.0
2575,21551,0,0,0,0,0.0
2576,21550,0,0,0,0,0.0
2577,21549,0,0,0,0,0.0
2578,21548,0,0,0,0,0.0
2579,21547,0,0,0,0,0.0
2580,21546,0,0,0,0,0.0
2581,21545,0,0,0,0,0.0
2582,21544,0,0,0,0,0.0
2583,21543,0,0,0,0,0.0
2584,21542,0,0,0,0,0.0
2585,21541,0,0,0,0,0.0
2586,21540,0,0,0,0,0.0
2587,21539,0,0,2,1,0.75
2588,21538,4,3,2,1,2.5
2589,21537,0,3,2,1,1.5
2590,21536,0,0,0,1,0.25
2591,21535,0,0,0,0,0.0
2592,21534,0,0,0,0,0.0
2593,21533,0,0,0,0,0.0
2594,21532,0,0,0,0,0.0
2595,21531,0,0,0,0,0.0
2596,21530,0,0,0,0,0.0
2597,21529,0,0,0,0,0.0
2598,21528,0,0,0,0,0.0
2599,21527,0,0,0,0,0.0
2600,21526,0,0,0,0,0.0
2601,21525,0,0,0,0,0.0
2602,21524,0,0,0,0,0.0
2603,21523,0,0,0,0,0.0
2604,21522,0,0,0,0,0.0
2605,21521,0,0,0,0,0.0
2606,21520,0,0,0,0,0.0
2607,21519,0,0,0,0,0.0
2608,21518,0,0,0,0,0.0
2609,21517,0,0,0,0,0.0
2610,21516,0,0,0,1,0.25
2611,21515,0,0,0,1,0.25
2612,21514,0,0,0,1,0.25
2613,21513,0,0,2,1,0.75
2614,21512,0,0,0,1,0.25
2615,21511,0,0,0,0,0.0
2616,21510,0,0,0,0,0.0
2617,21509,0,0,0,0,0.0
2618,21508,0,0,0,0,0.0
2619,21507,0,0,0,0,0.0
2620,21506,0,0,0,0,0.0
2621,21505,0,0,0,0,0.0
2622,21504,0,0,0,0,0.0
2623,21503,0,0,0,0,0.0
2624,21502,0,0,0,0,0.0
2625,21501,0,0,0,0,0.0
2626,21500,0,0,0,0,0.0
2627,21499,0,0,0,0,0.0
2628,21498,0,0,0,0,0.0
2629,21497,0,0,0,0,0.0
2630,21496,0,0,0,0,0.0
2631,21495,0,0,0,0,0.0
2632,21494,0,0,0,0,0.0
2633,21493,0,0,0,0,0.0
2634,21492,0,0,0,0,0.0
2635,21491,0,0,0,0,0.0
2636,21490,0,0,0,0,0.0
2637,21489,0,0,0,0,0.0
2638,21488,0,0,0,0,0.0
2639,21487,0,0,0,0,0.0
2640,21486,0,0,0,0,0.0
2641,21485,0,0,0,0,0.0
2642,21484,0,0,0,0,0.0
2643,21483,0,0,0,0,0.0
2644,21482,0,0,0,0,0.0
2645,21481,0,0,0,0,0.0
2646,21480,0,0,0,0,0.0
2647,21479,0,0,0,0,0.0
2648,21478,0,0,0,0,0.0
2649,21477,0,0,0,0,0.0
2650,21476,0,0,0,0,0.0
2651,21475,0,0,0,0,0.0
2652,21474,0,0,0,0,0.0
2653,21473,0,0,0,0,0.0
2654,21472,0,0,0,0,0.0
2655,21471,0,0,0,0,0.0
2656,21470,0,0,0,0,0.0
2657,21469,0,0,0,0,0.0
2658,21468,0,0,0,0,0.0
2659,21467,0,0,0,0,0.0
2660,21466,0,0,0,0,0.0
2661,21465,0,0,0,0,0.0
2662,21464,0,0,0,0,0.0
2663,21463,0,0,0,0,0.0
2664,21462,0,0,0,0,0.0
2665,21461,0,0,0,0,0.0
2666,21460,0,0,0,0,0.0
2667,21459,0,0,0,0,0.0
2668,21458,0,0,0,0,0.0
2669,21457,0,0,0,0,0.0
2670,21456,0,0,0,0,0.0
2671,21455,0,0,0,0,0.0
2672,21454,0,0,0,0,0.0
2673,21453,0,0,0,0,0.0
2674,21452,0,0,0,0,0.0
2675,21451,0,0,0,0,0.0
2676,21450,0,0,0,1,0.25
2677,21449,0,0,0,0,0.0
2678,21448,0,0,0,0,0.0
2679,21447,0,0,0,0,0.0
2680,21446,0,0,0,0,0.0
2681,21445,0,0,0,0,0.0
2682,21444,0,0,0,0,0.0
2683,21443,0,0,0,0,0.0
2684,21442,0,0,0,0,0.0
2685,21441,0,0,0,0,0.0
2686,21440,0,0,0,0,0.0
2687,21439,0,0,0,0,0.0
2688,21438,0,0,0,0,0.0
2689,21437,0,0,0,0,0.0
2690,21436,0,0,0,0,0.0
2691,21425,0,0,0,0,0.0
2692,21424,0,0,0,0,0.0
2693,21423,0,0,0,0,0.0
2694,21422,0,0,0,0,0.0
2695,21421,0,0,0,0,0.0
2696,21420,0,0,0,0,0.0
2697,21419,0,0,0,0,0.0
2698,21418,0,0,0,0,0.0
2699,21417,0,0,0,0,0.0
2700,21416,0,0,0,0,0.0
2701,21415,0,0,0,0,0.0
2702,21414,0,0,0,0,0.0
2703,21413,0,0,0,0,0.0
2704,21412,0,0,0,0,0.0
2705,21411,0,0,0,0,0.0
2706,21410,0,0,0,0,0.0
2707,21409,0,0,0,0,0.0
2708,21408,0,0,0,0,0.0
2709,21407,0,0,0,0,0.0
2710,21406,0,0,0,0,0.0
2711,21405,0,0,0,0,0.0
2712,21404,0,0,0,0,0.0
2713,21403,0,0,0,0,0.0
2714,21402,0,0,0,0,0.0
2715,21401,0,0,0,0,0.0
2716,21400,0,0,0,0,0.0
2717,21399,0,0,0,0,0.0
2718,21398,0,0,0,0,0.0
2719,21397,0,0,0,0,0.0
2720,21396,0,0,0,0,0.0
2721,21395,0,0,0,0,0.0
2722,21394,0,0,0,0,0.0
2723,21393,0,0,0,0,0.0
2724,21392,0,0,0,0,0.0
2725,21391,0,0,0,0,0.0
2726,21390,0,0,0,0,0.0
2727,21389,0,0,0,1,0.25
2728,21388,0,0,0,1,0.25
2729,21387,0,0,2,1,0.75
2730,21386,0,3,2,1,1.5
2731,21385,0,3,2,1,1.5
2732,21384,0,0,0,1,0.25
2733,21383,0,0,0,0,0.0
2734,21382,0,0,0,0,0.0
2735,21381,0,0,0,0,0.0
2736,21380,0,0,0,0,0.0
2737,21379,0,0,0,0,0.0
2738,21378,0,0,0,0,0.0
2739,21377,0,0,0,0,0.0
2740,21376,0,0,0,0,0.0
2741,21375,0,0,0,0,0.0
2742,21374,0,0,0,0,0.0
2743,21373,0,0,0,0,0.0
2744,21372,0,0,0,0,0.0
2745,21371,0,0,0,0,0.0
2746,21370,0,0,0,0,0.0
2747,21369,0,0,0,0,0.0
2748,21368,0,0,0,0,0.0
2749,21367,0,0,0,0,0.0
2750,21366,0,0,0,0,0.0
2751,21365,0,0,0,0,0.0
2752,21364,0,0,0,0,0.0
2753,21363,0,0,0,1,0.25
2754,21362,0,3,2,1,1.5
2755,21361,4,3,2,1,2.5
2756,21360,0,0,2,1,0.75
2757,21359,0,0,0,0,0.0
2758,21358,0,0,0,0,0.0
2759,21357,0,0,0,0,0.0
2760,21356,0,0,0,0,0.0
2761,21355,0,0,0,0,0.0
2762,21354,0,0,0,0,0.0
2763,21353,0,0,0,0,0.0
2764,21352,0,0,0,0,0.0
2765,21351,0,0,0,0,0.0
2766,21350,0,0,0,0,0.0
2767,21349,0,0,0,0,0.0
2768,21348,0,0,0,0,0.0
2769,21347,0,0,0,0,0.0
2770,21346,0,0,0,0,0.0
2771,21345,0,0,0,0,0.0
2772,21344,0,0,0,0,0.0
2773,21343,0,0,0,0,0.0
2774,21342,0,0,0,0,0.0
2775,21341,0,0,0,0,0.0
2776,21340,0,0,0,0,0.0
2777,21339,0,0,0,0,0.0
2778,21338,0,0,2,1,0.75
2779,21337,0,0,2,1,0.75
2780,21336,0,0,2,1,0.75
2781,21335,0,0,0,1,0.25
2782,21334,0,0,0,1,0.25
2783,21333,0,0,0,1,0.25
2784,21332,0,0,0,0,0.0
2785,21331,0,0,0,0,0.0
2786,21330,0,0,0,0,0.0
2787,21329,0,0,0,0,0.0
2788,21328,0,0,0,0,0.0
2789,21327,0,0,0,0,0.0
2790,21326,0,0,0,0,0.0
2791,21325,0,0,0,0,0.0
2792,21324,0,0,0,0,0.0
2793,21323,0,0,0,0,0.0
2794,21322,0,0,0,0,0.0
2795,21321,0,0,0,0,0.0
2796,21320,0,0,0,0,0.0
2797,21319,0,0,0,0,0.0
2798,21318,0,0,0,0,0.0
2799,21317,0,0,0,0,0.0
2800,21316,0,0,0,0,0.0
2801,21315,0,0,0,0,0.0
2802,21314,0,0,0,0,0.0
2803,21313,0,0,0,0,0.0
2804,21312,0,0,0,0,0.0
2805,21311,0,0,0,0,0.0
2806,21310,0,0,0,0,0.0
2807,21309,0,0,0,0,0.0
2808,21308,0,0,0,0,0.0
2809,21307,0,0,0,0,0.0
2810,21306,0,0,0,0,0.0
2811,21305,0,0,0,0,0.0
2812,21304,0,0,0,0,0.0
2813,21303,0,0,0,0,0.0
2814,21302,0,0,0,0,0.0
2815,21301,0,0,0,0,0.0
2816,21300,0,0,0,0,0.0
2817,21299,0,0,2,1,0.75
2818,21298,0,3,2,1,1.5
2819,21297,0,0,2,1,0.75
2820,21296,0,0,0,1,0.25
2821,21295,0,0,0,0,0.0
2822,21294,0,0,0,0,0.0
2823,21293,0,0,0,0,0.0
2824,21292,0,0,0,0,0.0
2825,21291,0,0,0,0,0.0
2826,21290,0,0,0,0,0.0
2827,21289,0,0,0,0,0.0
2828,21288,0,0,0,0,0.0
2829,21287,0,0,0,0,0.0
2830,21286,0,0,0,0,0.0
2831,21285,0,0,0,0,0.0
2832,21284,0,0,0,0,0.0
2833,21273,0,0,0,0,0.0
2834,21272,0,0,0,0,0.0
2835,21271,0,0,0,0,0.0
2836,21270,0,0,0,0,0.0
2837,21269,0,0,0,0,0.0
2838,21268,0,0,0,0,0.0
2839,21267,0,0,0,0,0.0
2840,21266,0,0,0,0,0.0
2841,21265,0,0,0,0,0.0
2842,21264,0,0,0,0,0.0
2843,21263,0,0,0,0,0.0
2844,21262,0,0,0,0,0.0
2845,21261,0,0,0,0,0.0
2846,21260,0,0,0,0,0.0
2847,21259,0,0,0,0,0.0
2848,21258,0,0,0,0,0.0
2849,21257,0,0,0,0,0.0
2850,21256,0,0,0,0,0.0
2851,21255,0,0,0,0,0.0
2852,21254,0,0,0,0,0.0
2853,21253,0,0,0,0,0.0
2854,21252,0,0,0,0,0.0
2855,21251,0,0,0,0,0.0
2856,21250,0,0,0,0,0.0
2857,21249,0,0,0,0,0.0
2858,21248,0,0,0,0,0.0
2859,21247,0,0,0,0,0.0
2860,21246,0,0,0,0,0.0
2861,21245,0,0,0,0,0.0
2862,21244,0,0,0,0,0.0
2863,21243,0,0,0,0,0.0
2864,21242,0,0,0,0,0.0
2865,21241,0,0,0,0,0.0
2866,21240,0,0,0,0,0.0
2867,21239,0,0,0,0,0.0
2868,21238,0,0,0,0,0.0
2869,21237,0,0,2,1,0.75
2870,21236,4,3,2,1,2.5
2871,21235,4,3,2,1,2.5
2872,21234,0,0,2,1,0.75
2873,21233,0,0,0,1,0.25
2874,21232,0,0,0,0,0.0
2875,21231,0,0,0,0,0.0
2876,21230,0,0,0,0,0.0
2877,21229,0,0,0,0,0.0
2878,21228,0,0,0,0,0.0
2879,21227,0,0,0,0,0.0
2880,21226,0,0,0,0,0.0
2881,21225,0,0,0,0,0.0
2882,21224,0,0,0,0,0.0
2883,21223,0,0,0,0,0.0
2884,21222,0,0,0,0,0.0
2885,21221,0,0,0,0,0.0
2886,21220,0,0,0,0,0.0
2887,21219,0,0,0,0,0.0
2888,21218,0,0,0,0,0.0
2889,21217,0,0,0,0,0.0
2890,21216,0,0,0,0,0.0
2891,21215,0,0,0,0,0.0
2892,21214,0,0,0,0,0.0
2893,21213,0,0,0,0,0.0
2894,21212,0,0,0,0,0.0
2895,21211,0,0,0,1,0.25
2896,21210,0,3,2,1,1.5
2897,21209,4,3,2,1,2.5
2898,21208,0,0,2,1,0.75
2899,21207,0,0,0,0,0.0
2900,21206,0,0,0,0,0.0
2901,21205,0,0,0,0,0.0
2902,21204,0,0,0,0,0.0
2903,21203,0,0,0,0,0.0
2904,21202,0,0,0,0,0.0
2905,21201,0,0,0,0,0.0
2906,21200,0,0,0,0,0.0
2907,21199,0,0,0,0,0.0
2908,21198,0,0,0,0,0.0
2909,21197,0,0,0,0,0.0
2910,21196,0,0,0,0,0.0
2911,21195,0,0,0,0,0.0
2912,21194,0,0,0,0,0.0
2913,21193,0,0,0,0,0.0
2914,21192,0,0,0,0,0.0
2915,21191,0,0,0,0,0.0
2916,21190,0,0,0,0,0.0
2917,21189,0,0,0,0,0.0
2918,21188,0,0,0,0,0.0
2919,21187,0,0,0,0,0.0
2920,21186,0,0,2,1,0.75
2921,21185,4,3,2,1,2.5
2922,21184,0,3,2,1,1.5
2923,21183,0,0,2,1,0.75
2924,21182,4,3,2,1,2.5
2925,21181,4,3,2,1,2.5
2926,21180,0,0,0,1,0.25
2927,21179,0,0,0,0,0.0
2928,21178,0,0,0,0,0.0
2929,21177,0,0,0,0,0.0
2930,21176,0,0,0,0,0.0
2931,21175,0,0,0,0,0.0
2932,21174,0,0,0,0,0.0
2933,21173,0,0,0,0,0.0
2934,21172,0,0,0,0,0.0
2935,21171,0,0,0,0,0.0
2936,21170,0,0,0,0,0.0
2937,21169,0,0,0,0,0.0
2938,21168,0,0,0,0,0.0
2939,21167,0,0,0,0,0.0
2940,21166,0,0,0,0,0.0
2941,21165,0,0,0,0,0.0
2942,21164,0,0,0,0,0.0
2943,21163,0,0,0,0,0.0
2944,21162,0,0,0,0,0.0
2945,21161,0,0,0,0,0.0
2946,21160,0,0,0,1,0.25
2947,21159,0,0,2,1,0.75
2948,21158,0,0,2,1,0.75
2949,21157,0,0,0,1,0.25
2950,21156,0,0,0,0,0.0
2951,21155,0,0,0,0,0.0
2952,21154,0,0,0,0,0.0
2953,21153,0,0,0,0,0.0
2954,21152,0,0,0,0,0.0
2955,21151,0,0,0,0,0.0
2956,21150,0,0,0,0,0.0
2957,21149,0,0,0,0,0.0
2958,21148,0,0,0,0,0.0
2959,21147,0,0,2,1,0.75
2960,21146,4,3,2,1,2.5
2961,21145,4,3,2,1,2.5
2962,21144,0,0,0,1,0.25
2963,21143,0,0,0,0,0.0
2964,21142,0,0,0,0,0.0
2965,21141,0,0,0,0,0.0
2966,21140,0,0,0,0,0.0
2967,21139,0,0,0,0,0.0
2968,21138,0,0,0,0,0.0
2969,21137,0,0,0,0,0.0
2970,21136,0,0,0,0,0.0
2971,21135,0,0,0,0,0.0
2972,21134,0,0,0,0,0.0
2973,21133,0,0,0,0,0.0
2974,21132,0,0,0,0,0.0
2975,21121,0,0,0,0,0.0
2976,21120,0,0,0,0,0.0
2977,21119,0,0,0,0,0.0
2978,21118,0,0,0,0,0.0
2979,21117,0,0,0,0,0.0
2980,21116,0,0,0,0,0.0
2981,21115,0,0,0,0,0.0
2982,21114,0,0,0,0,0.0
2983,21113,0,0,0,0,0.0
2984,21112,0,0,0,0,0.0
2985,21111,0,0,0,0,0.0
2986,21110,0,0,0,0,0.0
2987,21109,0,0,0,0,0.0
2988,21108,0,0,0,0,0.0
2989,21107,0,0,0,0,0.0
2990,21106,0,0,0,0,0.0
2991,21105,0,0,0,0,0.0
2992,21104,0,0,0,0,0.0
2993,21103,0,0,0,0,0.0
2994,21102,0,0,0,0,0.0
2995,21101,0,0,0,0,0.0
2996,21100,0,0,0,0,0.0
2997,21099,0,0,0,0,0.0
2998,21098,0,0,0,0,0.0
2999,21097,0,0,0,0,0.0
3000,21096,0,0,0,0,0.0
3001,21095,0,0,0,0,0.0
3002,21094,0,0,0,0,0.0
3003,21093,0,0,0,0,0.0
3004,21092,0,0,0,0,0.0
3005,21091,0,0,0,0,0.0
3006,21090,0,0,0,0,0.0
3007,21089,0,0,0,0,0.0
3008,21088,0,0,0,0,0.0
3009,21087,0,0,0,0,0.0
3010,21086,0,0,0,0,0.0
3011,21085,0,0,2,1,0.75
3012,21084,4,3,2,1,2.5
3013,21083,4,3,2,1,2.5
3014,21082,4,3,2,1,2.5
3015,21081,0,3,2,1,1.5
3016,21080,0,0,0,1,0.25
3017,21079,0,0,0,0,0.0
3018,21078,0,0,0,0,0.0
3019,21077,0,0,0,0,0.0
3020,21076,0,0,0,0,0.0
3021,21075,0,0,0,0,0.0
3022,21074,0,0,0,0,0.0
3023,21073,0,0,0,0,0.0
3024,21072,0,0,0,0,0.0
3025,21071,0,0,0,0,0.0
3026,21070,0,0,0,0,0.0
3027,21069,0,0,0,0,0.0
3028,21068,0,0,0,0,0.0
3029,21067,0,0,0,0,0.0
3030,21066,0,0,0,0,0.0
3031,21065,0,0,0,0,0.0
3032,21064,0,0,0,0,0.0
3033,21063,0,0,0,0,0.0
3034,21062,0,0,0,0,0.0
3035,21061,0,0,0,0,0.0
3036,21060,0,0,0,0,0.0
3037,21059,0,0,0,0,0.0
3038,21058,0,0,0,1,0.25
3039,21057,0,0,0,1,0.25
3040,21056,0,0,0,1,0.25
3041,21055,0,0,0,0,0.0
3042,21054,0,0,0,0,0.0
3043,21053,0,0,0,0,0.0
3044,21052,0,0,0,0,0.0
3045,21051,0,0,0,0,0.0
3046,21050,0,0,0,0,0.0
3047,21049,0,0,0,0,0.0
3048,21048,0,0,0,0,0.0
3049,21047,0,0,0,0,0.0
3050,21046,0,0,0,0,0.0
3051,21045,0,0,0,0,0.0
3052,21044,0,0,0,0,0.0
3053,21043,0,0,0,0,0.0
3054,21042,0,0,0,0,0.0
3055,21041,0,0,0,0,0.0
3056,21040,0,0,0,0,0.0
3057,21039,0,0,0,0,0.0
3058,21038,0,0,0,0,0.0
3059,21037,0,0,0,0,0.0
3060,21036,0,0,0,0,0.0
3061,21035,0,0,0,0,0.0
3062,21034,0,0,2,1,0.75
3063,21033,0,3,2,1,1.5
3064,21032,0,0,2,1,0.75
3065,21031,0,0,2,1,0.75
3066,21030,4,3,2,1,2.5
3067,21029,4,3,2,1,2.5
3068,21028,0,0,0,1,0.25
3069,21027,0,0,0,0,0.0
3070,21026,0,0,0,0,0.0
3071,21025,0,0,0,0,0.0
3072,21024,0,0,0,0,0.0
3073,21023,0,0,0,0,0.0
3074,21022,0,0,0,0,0.0
3075,21021,0,0,0,0,0.0
3076,21020,0,0,0,0,0.0
3077,21019,0,0,0,0,0.0
3078,21018,0,0,0,0,0.0
3079,21017,0,0,0,0,0.0
3080,21016,0,0,0,0,0.0
3081,21015,0,0,0,0,0.0
3082,21014,0,0,0,0,0.0
3083,21013,0,0,0,0,0.0
3084,21012,0,0,0,0,0.0
3085,21011,0,0,0,0,0.0
3086,21010,0,0,0,0,0.0
3087,21009,0,0,0,0,0.0
3088,21008,0,0,0,1,0.25
3089,21007,4,3,2,1,2.5
3090,21006,4,3,2,1,2.5
3091,21005,0,0,2,1,0.75
3092,21004,0,0,0,0,0.0
3093,21003,0,0,0,0,0.0
3094,21002,0,0,0,0,0.0
3095,21001,0,0,0,0,0.0
3096,21000,0,0,0,0,0.0
3097,20999,0,0,0,0,0.0
3098,20998,0,0,0,0,0.0
3099,20997,0,0,0,0,0.0
3100,20996,0,0,0,0,0.0
3101,20995,0,0,2,1,0.75
3102,20994,0,0,2,1,0.75
3103,20993,0,0,2,1,0.75
3104,20992,0,0,0,1,0.25
3105,20991,0,0,0,0,0.0
3106,20990,0,0,0,0,0.0
3107,20989,0,0,0,0,0.0
3108,20988,0,0,0,0,0.0
3109,20987,0,0,0,0,0.0
3110,20986,0,0,0,0,0.0
3111,20985,0,0,0,0,0.0
3112,20984,0,0,0,0,0.0
3113,20983,0,0,0,0,0.0
3114,20982,0,0,0,0,0.0
3115,20981,0,0,0,0,0.0
3116,20980,0,0,0,0,0.0
3117,20969,0,0,0,0,0.0
3118,20968,0,0,0,0,0.0
3119,20967,0,0,0,0,0.0
3120,20966,0,0,0,0,0.0
3121,20965,0,0,0,0,0.0
3122,20964,0,0,0,0,0.0
3123,20963,0,0,0,0,0.0
3124,20962,0,0,0,0,0.0
3125,20961,0,0,0,0,0.0
3126,20960,0,0,0,0,0.0
3127,20959,0,0,0,0,0.0
3128,20958,0,0,0,0,0.0
3129,20957,0,0,0,0,0.0
3130,20956,0,0,0,0,0.0
3131,20955,0,0,0,0,0.0
3132,20954,0,0,0,0,0.0
3133,20953,0,0,0,0,0.0
3134,20952,0,0,0,0,0.0
3135,20951,0,0,0,0,0.0
3136,20950,0,0,0,0,0.0
3137,20949,0,0,0,0,0.0
3138,20948,0,0,0,0,0.0
3139,20947,0,0,0,0,0.0
3140,20946,0,0,0,0,0.0
3141,20945,0,0,0,0,0.0
3142,20944,0,0,0,0,0.0
3143,20943,0,0,0,0,0.0
3144,20942,0,0,0,0,0.0
3145,20941,0,0,0,0,0.0
3146,20940,0,0,0,0,0.0
3147,20939,0,0,0,0,0.0
3148,20938,0,0,0,0,0.0
3149,20937,0,0,0,0,0.0
3150,20936,0,0,0,0,0.0
3151,20935,0,0,0,0,0.0
3152,20934,0,0,0,0,0.0
3153,20933,0,0,0,1,0.25
3154,20932,0,0,2,1,0.75
3155,20931,0,3,2,1,1.5
3156,20930,4,3,2,1,2.5
3157,20929,0,3,2,1,1.5
3158,20928,0,0,0,1,0.25
3159,20927,0,0,0,0,0.0
3160,20926,0,0,0,0,0.0
3161,20925,0,0,0,0,0.0
3162,20924,0,0,0,0,0.0
3163,20923,0,0,0,0,0.0
3164,20922,0,0,0,0,0.0
3165,20921,0,0,0,0,0.0
3166,20920,0,0,0,0,0.0
3167,20919,0,0,0,0,0.0
3168,20918,0,0,0,0,0.0
3169,20917,0,0,0,0,0.0
3170,20916,0,0,0,0,0.0
3171,20915,0,0,0,0,0.0
3172,20914,0,0,0,0,0.0
3173,20913,0,0,0,0,0.0
3174,20912,0,0,0,0,0.0
3175,20911,0,0,0,0,0.0
3176,20910,0,0,0,0,0.0
3177,20909,0,0,0,0,0.0
3178,20908,0,0,0,0,0.0
3179,20907,0,0,0,0,0.0
3180,20906,0,0,0,0,0.0
3181,20905,0,0,0,0,0.0
3182,20904,0,0,0,0,0.0
3183,20903,0,0,0,0,0.0
3184,20902,0,0,0,0,0.0
3185,20901,0,0,0,0,0.0
3186,20900,0,0,0,0,0.0
3187,20899,0,0,0,0,0.0
3188,20898,0,0,0,0,0.0
3189,20897,0,0,0,0,0.0
3190,20896,0,0,0,0,0.0
3191,20895,0,0,0,0,0.0
3192,20894,0,0,0,0,0.0
3193,20893,0,0,0,0,0.0
3194,20892,0,0,0,0,0.0
3195,20891,0,0,0,0,0.0
3196,20890,0,0,0,0,0.0
3197,20889,0,0,0,0,0.0
3198,20888,0,0,0,0,0.0
3199,20887,0,0,0,0,0.0
3200,20886,0,0,0,0,0.0
3201,20885,0,0,0,0,0.0
3202,20884,0,0,0,0,0.0
3203,20883,0,0,0,0,0.0
3204,20882,0,0,0,1,0.25
3205,20881,0,0,0,1,0.25
3206,20880,0,0,0,1,0.25
3207,20879,0,0,0,1,0.25
3208,20878,0,0,2,1,0.75
3209,20877,0,0,2,1,0.75
3210,20876,0,0,0,1,0.25
3211,20875,0,0,0,0,0.0
3212,20874,0,0,0,0,0.0
3213,20873,0,0,0,0,0.0
3214,20872,0,0,0,0,0.0
3215,20871,0,0,0,0,0.0
3216,20870,0,0,0,0,0.0
3217,20869,0,0,0,0,0.0
3218,20868,0,0,0,0,0.0
3219,20867,0,0,0,0,0.0
3220,20866,0,0,0,0,0.0
3221,20865,0,0,0,0,0.0
3222,20864,0,0,0,0,0.0
3223,20863,0,0,0,0,0.0
3224,20862,0,0,0,0,0.0
3225,20861,0,0,0,0,0.0
3226,20860,0,0,0,0,0.0
3227,20859,0,0,0,0,0.0
3228,20858,0,0,0,0,0.0
3229,20857,0,0,0,0,0.0
3230,20856,0,0,0,1,0.25
3231,20855,4,3,2,1,2.5
3232,20854,4,3,2,1,2.5
3233,20853,0,0,2,1,0.75
3234,20852,0,0,0,0,0.0
3235,20851,0,0,0,0,0.0
3236,20850,0,0,0,0,0.0
3237,20849,0,0,0,0,0.0
3238,20848,0,0,0,0,0.0
3239,20847,0,0,0,0,0.0
3240,20846,0,0,0,0,0.0
3241,20845,0,0,0,0,0.0
3242,20844,0,0,0,0,0.0
3243,20843,0,0,0,0,0.0
3244,20842,0,0,0,0,0.0
3245,20841,0,0,0,0,0.0
3246,20840,0,0,0,0,0.0
3247,20839,0,0,0,0,0.0
3248,20838,0,0,0,0,0.0
3249,20837,0,0,0,0,0.0
3250,20836,0,0,0,0,0.0
3251,20835,0,0,0,0,0.0
3252,20834,0,0,0,0,0.0
3253,20833,0,0,0,0,0.0
3254,20832,0,0,0,0,0.0
3255,20831,0,0,0,0,0.0
3256,20830,0,0,0,0,0.0
3257,20829,0,0,0,0,0.0
3258,20828,0,0,0,0,0.0
3259,20820,0,0,0,0,0.0
3260,20819,0,0,0,0,0.0
3261,20817,0,0,0,0,0.0
3262,20816,0,0,0,0,0.0
3263,20815,0,0,0,0,0.0
3264,20814,0,0,0,0,0.0
3265,20813,0,0,0,0,0.0
3266,20812,0,0,0,0,0.0
3267,20811,0,0,0,0,0.0
3268,20810,0,0,0,0,0.0
3269,20809,0,0,0,0,0.0
3270,20808,0,0,0,0,0.0
3271,20807,0,0,0,0,0.0
