건물용도코드,건물종류,건물일련번호,가점척도,lon,lat
14999,기타창고시설,67555,1,127.18564,37.608
14999,기타창고시설,71185,1,127.1861302,37.608
14999,기타창고시설,69992,1,127.1851139,37.609
14999,기타창고시설,69986,1,127.1876616,37.606
14999,기타창고시설,69756,1,127.1868203,37.605
14999,기타창고시설,69292,1,127.1869655,37.605
14999,기타창고시설,69291,1,127.1873402,37.605
14999,기타창고시설,69042,1,127.1910644,37.607
14999,기타창고시설,75813,1,127.1925062,37.606
14999,기타창고시설,60344,1,127.1903695,37.604
14999,기타창고시설,59619,1,127.1895262,37.603
14999,기타창고시설,75077,1,127.2336977,37.56
14999,기타창고시설,70355,1,127.2394556,37.55
14999,기타창고시설,70356,1,127.2394152,37.55
14999,기타창고시설,71474,1,127.2682638,37.533
14999,기타창고시설,69662,1,127.129483,37.643
14999,기타창고시설,19317,1,127.130854,37.65
14999,기타창고시설,69451,1,127.1311929,37.651
14999,기타창고시설,69450,1,127.1309815,37.651
14999,기타창고시설,69452,1,127.1315092,37.651
14999,기타창고시설,69453,1,127.1312935,37.652
14999,기타창고시설,74330,1,127.1307319,37.653
14999,기타창고시설,61977,1,127.1307444,37.654
14999,기타창고시설,62010,1,127.1311307,37.653
14999,기타창고시설,62011,1,127.1311092,37.653
14999,기타창고시설,61975,1,127.1306925,37.656
14999,기타창고시설,79495,1,127.1306502,37.662
14999,기타창고시설,61964,1,127.1312396,37.661
14999,기타창고시설,19339,1,127.1323236,37.663
14999,기타창고시설,71200,1,127.132331,37.663
14999,기타창고시설,62033,1,127.133915,37.666
14999,기타창고시설,62032,1,127.133814,37.666
14999,기타창고시설,62034,1,127.1346407,37.667
14999,기타창고시설,61801,1,127.1349574,37.68
14999,기타창고시설,61795,1,127.1343884,37.68
14999,기타창고시설,73875,1,127.1341133,37.68
14999,기타창고시설,62464,1,127.1347724,37.681
14999,기타창고시설,63395,1,127.1354843,37.681
14999,기타창고시설,63396,1,127.1354389,37.681
14999,기타창고시설,69496,1,127.1356713,37.681
14999,기타창고시설,63393,1,127.1357305,37.683
14999,기타창고시설,17121,1,127.1357197,37.683
14999,기타창고시설,75341,1,127.1350694,37.684
14999,기타창고시설,63422,1,127.1358247,37.684
14999,기타창고시설,63423,1,127.1358139,37.684
14999,기타창고시설,63424,1,127.1358302,37.684
14999,기타창고시설,61789,1,127.1347473,37.684
14999,기타창고시설,69893,1,127.1324918,37.687
14999,기타창고시설,61785,1,127.131875,37.691
14999,기타창고시설,61784,1,127.1318466,37.691
14999,기타창고시설,61786,1,127.1316836,37.691
14999,기타창고시설,76159,1,127.1298658,37.693
14999,기타창고시설,61783,1,127.1308734,37.693
14999,기타창고시설,61761,1,127.1283504,37.696
14999,기타창고시설,61757,1,127.1273838,37.697
14999,기타창고시설,82927,1,127.1285745,37.696
14999,기타창고시설,78938,1,127.1292638,37.696
14999,기타창고시설,61776,1,127.129653,37.696
14999,기타창고시설,61778,1,127.1298853,37.696
14999,기타창고시설,61777,1,127.1297815,37.696
14999,기타창고시설,61780,1,127.1298212,37.696
14999,기타창고시설,61781,1,127.1297269,37.696
14999,기타창고시설,61779,1,127.1300132,37.695
14999,기타창고시설,61744,1,127.1252549,37.698
14999,기타창고시설,69072,1,127.1737626,37.593
14999,기타창고시설,78469,1,127.1613424,37.587
14999,기타창고시설,69648,1,127.1615961,37.587
14999,기타창고시설,82837,1,127.3018205,37.687
14999,기타창고시설,70989,1,127.1613671,37.6
14999,기타창고시설,68995,1,127.2058213,37.734
14999,기타창고시설,80866,1,127.2803669,37.602
14999,기타창고시설,59536,1,127.2842297,37.603
14999,기타창고시설,67561,1,127.2884024,37.601
14999,기타창고시설,54883,1,127.2895896,37.599
14999,기타창고시설,77821,1,127.2895512,37.597
14999,기타창고시설,68756,1,127.2898793,37.597
14999,기타창고시설,67774,1,127.291725,37.59
14999,기타창고시설,59969,1,127.2932686,37.588
14999,기타창고시설,59785,1,127.2927542,37.587
14999,기타창고시설,78201,1,127.3056687,37.582
14999,기타창고시설,76192,1,127.3078359,37.584
14999,기타창고시설,78332,1,127.3116733,37.589
14999,기타창고시설,62728,1,127.3097579,37.588
14999,기타창고시설,62727,1,127.3096147,37.588
14999,기타창고시설,78989,1,127.3089932,37.585
14999,기타창고시설,78990,1,127.3090145,37.585
14999,기타창고시설,78991,1,127.3090386,37.585
14999,기타창고시설,78992,1,127.3090675,37.585
14999,기타창고시설,80373,1,127.310562,37.584
14999,기타창고시설,80114,1,127.3109176,37.584
14999,기타창고시설,71514,1,127.3207478,37.574
14999,기타창고시설,78691,1,127.3221654,37.569
14999,기타창고시설,61452,1,127.1721381,37.634
14999,기타창고시설,60521,1,127.1736749,37.633
14999,기타창고시설,69561,1,127.1730976,37.633
14999,기타창고시설,67790,1,127.1772565,37.634
14999,기타창고시설,75861,1,127.1770664,37.635
14999,기타창고시설,67736,1,127.1850036,37.633
14999,기타창고시설,61268,1,127.1857288,37.633
14999,기타창고시설,66911,1,127.1851889,37.633
14999,기타창고시설,69781,1,127.1828016,37.633
14999,기타창고시설,71333,1,127.2331832,37.578
14999,기타창고시설,74747,1,127.2332621,37.578
14999,기타창고시설,62303,1,127.2339901,37.577
14999,기타창고시설,80581,1,127.2343988,37.578
14999,기타창고시설,72439,1,127.2391699,37.581
14999,기타창고시설,73190,1,127.2399426,37.581
14999,기타창고시설,70348,1,127.243328,37.579
14999,기타창고시설,71776,1,127.2433118,37.58
14999,기타창고시설,73837,1,127.2439337,37.58
14999,기타창고시설,77750,1,127.2490294,37.581
14999,기타창고시설,62111,1,127.2488959,37.581
14999,기타창고시설,62113,1,127.2487954,37.581
14999,기타창고시설,62112,1,127.2487211,37.581
14999,기타창고시설,65301,1,127.2430597,37.603
14999,기타창고시설,31965,1,127.2449984,37.603
14999,기타창고시설,70352,1,127.2431757,37.609
14999,기타창고시설,68486,1,127.2443743,37.609
14999,기타창고시설,66199,1,127.1632107,37.701
14999,기타창고시설,7787,1,127.1646732,37.704
14999,기타창고시설,2459,1,127.1609328,37.704
14999,기타창고시설,77206,1,127.1598111,37.705
14999,기타창고시설,69753,1,127.1573691,37.709
14999,기타창고시설,61387,1,127.1567885,37.71
14999,기타창고시설,68799,1,127.2955133,37.644
14999,기타창고시설,81202,1,127.2930198,37.641
14999,기타창고시설,70283,1,127.2753976,37.641
14999,기타창고시설,70282,1,127.2752398,37.641
14999,기타창고시설,70280,1,127.2752388,37.641
14999,기타창고시설,70279,1,127.2755877,37.641
14999,기타창고시설,70281,1,127.2756501,37.641
14999,기타창고시설,70284,1,127.2757132,37.641
14999,기타창고시설,60559,1,127.2444656,37.659
14999,기타창고시설,74478,1,127.2442992,37.659
14999,기타창고시설,70357,1,127.2458746,37.659
14999,기타창고시설,74171,1,127.2846612,37.53
14999,기타창고시설,71680,1,127.2922625,37.537
14999,기타창고시설,77358,1,127.2922781,37.539
14999,기타창고시설,74340,1,127.2903794,37.525
14999,기타창고시설,69534,1,127.2956155,37.528
14999,기타창고시설,45890,1,127.2974219,37.52
14999,기타창고시설,45892,1,127.2965611,37.521
14999,기타창고시설,74100,1,127.2981364,37.52
14999,기타창고시설,69895,1,127.298308,37.514
14999,기타창고시설,70855,1,127.3177203,37.716
14999,기타창고시설,77612,1,127.2058915,37.59
14999,기타창고시설,71732,1,127.2119693,37.585
14999,기타창고시설,62306,1,127.2274045,37.572
14999,기타창고시설,72206,1,127.1698817,37.677
14999,기타창고시설,77571,1,127.1767237,37.68
14999,기타창고시설,69990,1,127.1780759,37.68
14999,기타창고시설,61156,1,127.1795169,37.679
14999,기타창고시설,60814,1,127.1810185,37.677
14999,기타창고시설,60736,1,127.1818608,37.677
14999,기타창고시설,60737,1,127.1819788,37.677
14999,기타창고시설,71158,1,127.1814137,37.676
14999,기타창고시설,76066,1,127.1829005,37.674
14999,기타창고시설,70040,1,127.1798315,37.681
14999,기타창고시설,70041,1,127.1797636,37.681
14999,기타창고시설,70418,1,127.1803169,37.681
14999,기타창고시설,61287,1,127.1811548,37.681
14999,기타창고시설,61288,1,127.1813387,37.681
14999,기타창고시설,61289,1,127.1816528,37.681
14999,기타창고시설,61214,1,127.1811552,37.68
14999,기타창고시설,61215,1,127.1814305,37.68
14999,기타창고시설,71028,1,127.1810218,37.682
14999,기타창고시설,61509,1,127.1911979,37.678
14999,기타창고시설,61510,1,127.1909751,37.678
14999,기타창고시설,61439,1,127.1919829,37.677
14999,기타창고시설,65277,1,127.1919164,37.677
14999,기타창고시설,77462,1,127.1927554,37.676
14999,기타창고시설,69151,1,127.3062243,37.652
14999,기타창고시설,70094,1,127.3056124,37.654
14999,기타창고시설,75139,1,127.3141041,37.652
14999,기타창고시설,67700,1,127.2676111,37.654
14999,기타창고시설,67699,1,127.2671798,37.654
14999,기타창고시설,62247,1,127.2720407,37.652
14999,기타창고시설,68464,1,127.2745475,37.662
14999,기타창고시설,62160,1,127.2938244,37.656
14999,기타창고시설,83253,1,127.2895489,37.658
14999,기타창고시설,78773,1,127.290056,37.67
14999,기타창고시설,81049,1,127.2946705,37.667
14999,기타창고시설,74722,1,127.1759568,37.721
14999,기타창고시설,70934,1,127.1753624,37.722
14999,기타창고시설,68777,1,127.174526,37.726
14999,기타창고시설,72015,1,127.1064586,37.649
14999,기타창고시설,62019,1,127.106289,37.651
14999,기타창고시설,62020,1,127.1061745,37.65
14999,기타창고시설,62021,1,127.1058674,37.65
14999,기타창고시설,70750,1,127.1038046,37.657
14999,기타창고시설,70752,1,127.1041778,37.657
14999,기타창고시설,69826,1,127.0963722,37.662
14999,기타창고시설,21646,1,127.3010927,37.663
14999,기타창고시설,21651,1,127.3007944,37.663
14999,기타창고시설,62126,1,127.3039359,37.675
14999,기타창고시설,62127,1,127.3039988,37.675
14999,기타창고시설,62128,1,127.3040704,37.674
14999,기타창고시설,70077,1,127.3088647,37.686
14999,기타창고시설,70133,1,127.3226121,37.688
14999,기타창고시설,65540,1,127.3240162,37.689
14999,기타창고시설,70137,1,127.3251759,37.691
14999,기타창고시설,70152,1,127.3226713,37.717
14999,기타창고시설,75552,1,127.3008477,37.728
14999,기타창고시설,77412,1,127.2721093,37.749
14999,기타창고시설,60858,1,127.2812483,37.763
14999,기타창고시설,60859,1,127.2810992,37.763
14999,기타창고시설,61612,1,127.2040433,37.642
14999,기타창고시설,10153,1,127.203797,37.642
14999,기타창고시설,61384,1,127.2039829,37.642
14999,기타창고시설,62230,1,127.2036291,37.641
14999,기타창고시설,62231,1,127.2036174,37.641
14999,기타창고시설,78379,1,127.2034362,37.642
14999,기타창고시설,61211,1,127.2008137,37.64
14999,기타창고시설,61212,1,127.2009146,37.641
14999,기타창고시설,69837,1,127.1994147,37.64
14999,기타창고시설,72763,1,127.1931798,37.644
14999,기타창고시설,61443,1,127.1922855,37.645
14999,기타창고시설,70006,1,127.1924428,37.645
14999,기타창고시설,61544,1,127.1917175,37.646
14999,기타창고시설,80728,1,127.1921127,37.646
14999,기타창고시설,77066,1,127.1962427,37.649
14999,기타창고시설,60697,1,127.1917611,37.648
14999,기타창고시설,60696,1,127.1918172,37.648
14999,기타창고시설,60397,1,127.1920823,37.648
14999,기타창고시설,72784,1,127.1927085,37.649
14999,기타창고시설,60512,1,127.1926219,37.65
14999,기타창고시설,70365,1,127.1931185,37.649
14999,기타창고시설,60473,1,127.1936621,37.651
14999,기타창고시설,60474,1,127.1935928,37.651
14999,기타창고시설,60756,1,127.1938387,37.651
14999,기타창고시설,60757,1,127.1938758,37.651
14999,기타창고시설,62191,1,127.194922,37.651
14999,기타창고시설,62192,1,127.1950718,37.651
14999,기타창고시설,62189,1,127.1954191,37.651
14999,기타창고시설,62190,1,127.1954641,37.651
14999,기타창고시설,60813,1,127.1896812,37.65
14999,기타창고시설,76139,1,127.1876661,37.65
14999,기타창고시설,71392,1,127.185828,37.652
14999,기타창고시설,72953,1,127.1846392,37.652
14999,기타창고시설,68861,1,127.1839775,37.652
14999,기타창고시설,70014,1,127.1858292,37.653
14999,기타창고시설,60720,1,127.1860281,37.653
14999,기타창고시설,60722,1,127.1860626,37.653
14999,기타창고시설,61472,1,127.1865202,37.654
14999,기타창고시설,61473,1,127.1864559,37.653
14999,기타창고시설,71623,1,127.1831286,37.653
14999,기타창고시설,60803,1,127.1855464,37.654
14999,기타창고시설,71159,1,127.186678,37.654
14999,기타창고시설,61590,1,127.1879182,37.653
14999,기타창고시설,61588,1,127.1880625,37.654
14999,기타창고시설,61589,1,127.1879967,37.653
14999,기타창고시설,69543,1,127.1879797,37.654
14999,기타창고시설,60478,1,127.1835362,37.654
14999,기타창고시설,71534,1,127.1821231,37.653
14999,기타창고시설,61504,1,127.1841049,37.655
14999,기타창고시설,80250,1,127.1727824,37.66
14999,기타창고시설,61145,1,127.1687127,37.662
14999,기타창고시설,70242,1,127.1672175,37.666
14999,기타창고시설,79188,1,127.1672824,37.666
14999,기타창고시설,68104,1,127.1662025,37.666
14999,기타창고시설,71092,1,127.1627002,37.666
14999,기타창고시설,82611,1,127.162165,37.666
14999,기타창고시설,70944,1,127.1617666,37.667
14999,기타창고시설,70757,1,127.1606889,37.667
14999,기타창고시설,62213,1,127.1584312,37.667
14999,기타창고시설,62214,1,127.1586136,37.667
14999,기타창고시설,60829,1,127.1622456,37.668
14999,기타창고시설,60773,1,127.1613062,37.668
14999,기타창고시설,77977,1,127.1606883,37.668
14999,기타창고시설,79848,1,127.1646683,37.67
14999,기타창고시설,68919,1,127.1635304,37.67
14999,기타창고시설,76390,1,127.1620296,37.67
14999,기타창고시설,69951,1,127.1680342,37.673
14999,기타창고시설,61293,1,127.1713766,37.672
14999,기타창고시설,76117,1,127.1678147,37.673
14999,기타창고시설,59592,1,127.1675269,37.674
14999,기타창고시설,72990,1,127.1677972,37.674
14999,기타창고시설,73950,1,127.1680307,37.675
14999,기타창고시설,60540,1,127.1656775,37.674
14999,기타창고시설,68911,1,127.1656196,37.675
14999,기타창고시설,61136,1,127.1669445,37.675
14999,기타창고시설,79438,1,127.1682492,37.675
14999,기타창고시설,60776,1,127.1676168,37.677
14999,기타창고시설,71334,1,127.1683198,37.678
14999,기타창고시설,69922,1,127.1687525,37.679
14999,기타창고시설,78544,1,127.1692406,37.679
14999,기타창고시설,70442,1,127.1724196,37.679
14999,기타창고시설,71484,1,127.1743445,37.678
14999,기타창고시설,76244,1,127.1688793,37.683
14999,기타창고시설,75067,1,127.1704195,37.685
14999,기타창고시설,71164,1,127.1708929,37.685
14999,기타창고시설,78011,1,127.172078,37.684
14999,기타창고시설,69036,1,127.1683235,37.687
14999,기타창고시설,70544,1,127.2272011,37.576
14999,기타창고시설,65496,1,127.2283793,37.577
14999,기타창고시설,78075,1,127.2317515,37.582
14999,기타창고시설,54640,1,127.2273029,37.591
14999,기타창고시설,61715,1,127.2263335,37.59
14999,기타창고시설,61922,1,127.2128823,37.603
14999,기타창고시설,69973,1,127.2129661,37.614
14999,기타창고시설,73676,1,127.2096152,37.616
14999,기타창고시설,66348,1,127.2131325,37.621
14999,기타창고시설,65258,1,127.2122228,37.622
14999,기타창고시설,65351,1,127.2100541,37.622
14999,기타창고시설,69568,1,127.2035349,37.624
14999,기타창고시설,81780,1,127.2016461,37.625
14999,기타창고시설,60131,1,127.3210766,37.665
14999,기타창고시설,60132,1,127.3211118,37.665
14999,기타창고시설,70138,1,127.3265017,37.676
14999,기타창고시설,68637,1,127.331721,37.684
14999,기타창고시설,68634,1,127.3320455,37.684
14999,기타창고시설,71143,1,127.3321359,37.684
14999,기타창고시설,81234,1,127.3313312,37.686
14999,기타창고시설,69952,1,127.2178519,37.59
14999,기타창고시설,80247,1,127.2211487,37.596
14999,기타창고시설,76196,1,127.2180772,37.596
14999,기타창고시설,76194,1,127.2183587,37.596
14999,기타창고시설,76195,1,127.2186311,37.596
14999,기타창고시설,76351,1,127.2197541,37.596
14999,기타창고시설,76197,1,127.2198419,37.595
14999,기타창고시설,65039,1,127.231307,37.597
14999,기타창고시설,72283,1,127.235995,37.598
14999,기타창고시설,59578,1,127.2461739,37.6
14999,기타창고시설,9151,1,127.255352,37.606
14999,기타창고시설,76457,1,127.2656647,37.612
14999,기타창고시설,76459,1,127.2663509,37.612
14999,기타창고시설,70100,1,127.2960357,37.633
14999,기타창고시설,70101,1,127.2958137,37.633
14999,기타창고시설,70852,1,127.3001335,37.634
14999,기타창고시설,70104,1,127.2999801,37.634
14999,기타창고시설,70103,1,127.300151,37.634
14999,기타창고시설,70102,1,127.2999581,37.634
14999,기타창고시설,62253,1,127.3037855,37.64
14999,기타창고시설,62254,1,127.3038744,37.64
14999,기타창고시설,72558,1,127.3043503,37.643
14999,기타창고시설,75788,1,127.3067153,37.642
14999,기타창고시설,81382,1,127.306614,37.642
14999,기타창고시설,69630,1,127.3070493,37.642
14999,기타창고시설,70437,1,127.3072936,37.643
14999,기타창고시설,68498,1,127.1221522,37.664
14999,기타창고시설,74533,1,127.121208,37.666
14999,기타창고시설,61913,1,127.1233448,37.666
14999,기타창고시설,82372,1,127.1240279,37.668
14999,기타창고시설,61929,1,127.1206857,37.668
14999,기타창고시설,61931,1,127.120519,37.668
14999,기타창고시설,61930,1,127.1206157,37.668
14999,기타창고시설,61927,1,127.1233427,37.669
14999,기타창고시설,17419,1,127.1198451,37.668
14999,기타창고시설,72123,1,127.1187423,37.669
14999,기타창고시설,61918,1,127.1173437,37.671
14999,기타창고시설,61935,1,127.116331,37.674
14999,기타창고시설,65573,1,127.1160703,37.674
14999,기타창고시설,65572,1,127.1159665,37.674
14999,기타창고시설,69635,1,127.1166516,37.674
14999,기타창고시설,17435,1,127.1154581,37.675
14999,기타창고시설,61936,1,127.1126215,37.678
14999,기타창고시설,61937,1,127.1125459,37.678
14999,기타창고시설,61947,1,127.1130616,37.678
14999,기타창고시설,61943,1,127.1107136,37.68
14999,기타창고시설,61945,1,127.1107445,37.68
14999,기타창고시설,70643,1,127.1114889,37.681
14999,기타창고시설,61917,1,127.1097748,37.682
14999,기타창고시설,69636,1,127.1099028,37.683
14999,기타창고시설,61881,1,127.1098459,37.684
14999,기타창고시설,61882,1,127.1098959,37.684
14999,기타창고시설,61883,1,127.1100374,37.684
14999,기타창고시설,69641,1,127.1080721,37.685
14999,기타창고시설,74529,1,127.1071256,37.687
14999,기타창고시설,81664,1,127.1075096,37.687
14999,기타창고시설,61955,1,127.1049662,37.686
14999,기타창고시설,61952,1,127.1043031,37.686
14999,기타창고시설,61953,1,127.1042766,37.686
14999,기타창고시설,69637,1,127.1077623,37.687
14999,기타창고시설,69069,1,127.1072738,37.689
14999,기타창고시설,69504,1,127.1038346,37.697
14999,기타창고시설,75710,1,127.1036648,37.696
14999,기타창고시설,69503,1,127.1036984,37.697
14999,기타창고시설,77510,1,127.1904042,37.62
14999,기타창고시설,78202,1,127.1899515,37.621
14999,기타창고시설,60348,1,127.1867888,37.621
14999,기타창고시설,67089,1,127.1863575,37.62
14999,기타창고시설,68761,1,127.185653,37.62
14999,기타창고시설,78417,1,127.1885827,37.615
14999,기타창고시설,82108,1,127.1860749,37.614
14999,기타창고시설,60375,1,127.1895501,37.608
14999,기타창고시설,39309,1,127.1911423,37.608
14999,기타창고시설,39314,1,127.1909996,37.608
14999,기타창고시설,39315,1,127.1910062,37.608
14999,기타창고시설,39310,1,127.1910562,37.608
14999,기타창고시설,69834,1,127.2010315,37.604
14999,기타창고시설,72619,1,127.1999797,37.603
14999,기타창고시설,72600,1,127.2125476,37.601
14999,기타창고시설,69123,1,127.2124199,37.599
14999,기타창고시설,57182,1,127.1848649,37.625
14999,기타창고시설,72406,1,127.1838296,37.632
14999,기타창고시설,72413,1,127.1855435,37.631
14999,기타창고시설,71851,1,127.1860436,37.631
14999,기타창고시설,73873,1,127.1802914,37.636
14999,기타창고시설,60576,1,127.1761847,37.641
14999,기타창고시설,62207,1,127.1747849,37.64
14999,기타창고시설,62208,1,127.1744164,37.64
14999,기타창고시설,62209,1,127.174084,37.64
14999,기타창고시설,62206,1,127.1747165,37.64
14999,기타창고시설,60763,1,127.1753656,37.639
14999,기타창고시설,60764,1,127.1757411,37.639
14999,기타창고시설,71565,1,127.1758079,37.642
14999,기타창고시설,61646,1,127.1759745,37.647
14999,기타창고시설,61644,1,127.1759717,37.647
14999,기타창고시설,61645,1,127.1759738,37.647
14999,기타창고시설,70068,1,127.1715891,37.652
14999,기타창고시설,61634,1,127.1730344,37.653
14999,기타창고시설,67133,1,127.1718219,37.653
14999,기타창고시설,70639,1,127.1721744,37.654
14999,기타창고시설,70045,1,127.1711248,37.654
14999,기타창고시설,76350,1,127.1710161,37.654
14999,기타창고시설,76806,1,127.1700523,37.653
14999,기타창고시설,72462,1,127.1687381,37.654
14999,기타창고시설,70494,1,127.1696769,37.653
14999,기타창고시설,71744,1,127.1697929,37.653
14999,기타창고시설,65870,1,127.1698077,37.653
14999,기타창고시설,81991,1,127.1640404,37.655
14999,기타창고시설,79806,1,127.1678699,37.653
14999,기타창고시설,61420,1,127.1674148,37.654
14999,기타창고시설,61419,1,127.1674017,37.654
14999,기타창고시설,62212,1,127.1612794,37.654
14999,기타창고시설,60425,1,127.1654828,37.654
14999,기타창고시설,76079,1,127.1637632,37.654
14999,기타창고시설,61599,1,127.1629919,37.654
14999,기타창고시설,61421,1,127.1626215,37.654
14999,기타창고시설,61422,1,127.1625243,37.654
14999,기타창고시설,78359,1,127.1729027,37.654
14999,기타창고시설,61446,1,127.171832,37.658
14999,기타창고시설,72522,1,127.1713122,37.658
14999,기타창고시설,69903,1,127.1711614,37.657
14999,기타창고시설,68744,1,127.1703669,37.657
14999,기타창고시설,73149,1,127.1702938,37.657
14999,기타창고시설,68219,1,127.1705154,37.657
14999,기타창고시설,73670,1,127.1704947,37.656
14999,기타창고시설,72541,1,127.1693908,37.657
14999,기타창고시설,71769,1,127.1695281,37.657
14999,기타창고시설,70044,1,127.1709077,37.655
14999,기타창고시설,76834,1,127.1707825,37.655
14999,기타창고시설,70419,1,127.1703536,37.654
14999,기타창고시설,61486,1,127.168289,37.657
14999,기타창고시설,61488,1,127.1685518,37.657
14999,기타창고시설,61487,1,127.1684984,37.657
14999,기타창고시설,73396,1,127.1682264,37.657
14999,기타창고시설,71020,1,127.1683254,37.658
14999,기타창고시설,78074,1,127.1685225,37.658
14999,기타창고시설,71344,1,127.1672357,37.659
14999,기타창고시설,71827,1,127.1703223,37.655
14999,기타창고시설,73146,1,127.1703396,37.655
14999,기타창고시설,70245,1,127.1681126,37.658
14999,기타창고시설,77463,1,127.1680076,37.657
14999,기타창고시설,60795,1,127.1680122,37.657
14999,기타창고시설,76804,1,127.1678599,37.657
14999,기타창고시설,70047,1,127.1703125,37.657
14999,기타창고시설,60421,1,127.1689175,37.656
14999,기타창고시설,80038,1,127.1656883,37.657
14999,기타창고시설,60768,1,127.1678871,37.656
14999,기타창고시설,60769,1,127.1678758,37.656
14999,기타창고시설,69667,1,127.1657335,37.657
14999,기타창고시설,80248,1,127.1658712,37.658
14999,기타창고시설,80550,1,127.1658841,37.658
14999,기타창고시설,74761,1,127.1675857,37.654
14999,기타창고시설,61450,1,127.1676746,37.655
14999,기타창고시설,60851,1,127.1658356,37.659
14999,기타창고시설,70689,1,127.1656854,37.659
14999,기타창고시설,61491,1,127.1653442,37.658
14999,기타창고시설,61492,1,127.1653303,37.658
14999,기타창고시설,61493,1,127.1653215,37.658
14999,기타창고시설,61398,1,127.1645237,37.657
14999,기타창고시설,60658,1,127.1654856,37.655
14999,기타창고시설,72065,1,127.1651314,37.655
14999,기타창고시설,76803,1,127.1635278,37.658
14999,기타창고시설,60539,1,127.1637208,37.659
14999,기타창고시설,70058,1,127.1621588,37.658
14999,기타창고시설,60627,1,127.163128,37.659
14999,기타창고시설,60779,1,127.1641904,37.657
14999,기타창고시설,60700,1,127.1630818,37.657
14999,기타창고시설,60701,1,127.1629881,37.657
14999,기타창고시설,76613,1,127.1632632,37.656
14999,기타창고시설,60691,1,127.1630555,37.655
14999,기타창고시설,60692,1,127.1631134,37.655
14999,기타창고시설,61356,1,127.1611619,37.658
14999,기타창고시설,60403,1,127.1596757,37.658
14999,기타창고시설,61600,1,127.1615273,37.657
14999,기타창고시설,60771,1,127.161686,37.657
14999,기타창고시설,60547,1,127.1628394,37.656
14999,기타창고시설,79170,1,127.1609496,37.656
14999,기타창고시설,72734,1,127.1608235,37.656
14999,기타창고시설,70056,1,127.1613336,37.655
14999,기타창고시설,70057,1,127.1614251,37.655
14999,기타창고시설,60534,1,127.161933,37.656
14999,기타창고시설,70059,1,127.1622822,37.656
14999,기타창고시설,61595,1,127.1611063,37.655
14999,기타창고시설,61596,1,127.1610759,37.655
14999,기타창고시설,73168,1,127.171318,37.66
14999,기타창고시설,60485,1,127.1721727,37.668
14999,기타창고시설,71388,1,127.1720384,37.681
14999,기타창고시설,76189,1,127.1719472,37.685
14999,기타창고시설,72119,1,127.1774613,37.699
14999,기타창고시설,74759,1,127.1775674,37.7
14999,기타창고시설,68968,1,127.1757973,37.702
14999,기타창고시설,69531,1,127.3116682,37.73
14999,기타창고시설,79405,1,127.3088963,37.555
14999,기타창고시설,74734,1,127.3083837,37.555
14999,기타창고시설,71438,1,127.3023995,37.559
14999,기타창고시설,82310,1,127.292954,37.561
14999,기타창고시설,70632,1,127.2703657,37.572
14999,기타창고시설,78152,1,127.2237142,37.588
