건물용도코드,건물종류,건물일련번호,가점척도,lon,lat
1001,단독주택,11115,0,127.1812224,37.618
1001,단독주택,11117,0,127.1813108,37.618
1001,단독주택,11119,0,127.1814628,37.618
1001,단독주택,11120,0,127.1813501,37.618
1001,단독주택,11111,0,127.1814903,37.618
1001,단독주택,11149,0,127.1816418,37.619
1001,단독주택,11147,0,127.1815817,37.619
1001,단독주택,11133,0,127.18149,37.619
1001,단독주택,11148,0,127.1816574,37.618
1001,단독주택,11130,0,127.1817307,37.618
1001,단독주택,11131,0,127.1816585,37.618
1001,단독주택,11114,0,127.1817641,37.618
1001,단독주택,11122,0,127.1816856,37.618
1001,단독주택,11121,0,127.1818762,37.618
1001,단독주택,11146,0,127.1818969,37.618
1001,단독주택,11132,0,127.1820225,37.618
1001,단독주택,11110,0,127.1817998,37.618
1001,단독주택,11118,0,127.1818326,37.618
1001,단독주택,11049,0,127.183339,37.619
1001,단독주택,11048,0,127.1832453,37.619
1001,단독주택,11063,0,127.1834572,37.62
1001,단독주택,11054,0,127.1832939,37.62
1001,단독주택,11053,0,127.1833903,37.62
1001,단독주택,75616,0,127.1834682,37.62
1001,단독주택,57240,0,127.1835206,37.621
1001,단독주택,11108,0,127.1836935,37.621
1001,단독주택,11107,0,127.1839208,37.621
1001,단독주택,11106,0,127.1839791,37.621
1001,단독주택,11105,0,127.1841631,37.621
1001,단독주택,11097,0,127.1853929,37.622
1001,단독주택,11096,0,127.1852601,37.622
1001,단독주택,11098,0,127.1854341,37.622
1001,단독주택,11080,0,127.1872092,37.623
1001,단독주택,11081,0,127.1877855,37.623
1001,단독주택,11084,0,127.1875998,37.623
1001,단독주택,11089,0,127.1871675,37.624
1001,단독주택,11088,0,127.1871006,37.624
1001,단독주택,11090,0,127.1870809,37.624
1001,단독주택,10985,0,127.1873978,37.624
1001,단독주택,10992,0,127.1874028,37.624
1001,단독주택,10986,0,127.1873061,37.624
1001,단독주택,10987,0,127.1872139,37.624
1001,단독주택,10988,0,127.1871465,37.624
1001,단독주택,10990,0,127.1874874,37.624
1001,단독주택,10991,0,127.187273,37.624
1001,단독주택,10989,0,127.1871127,37.624
1001,단독주택,10993,0,127.1875679,37.624
1001,단독주택,11085,0,127.1879668,37.624
1001,단독주택,11086,0,127.1880271,37.624
1001,단독주택,10979,0,127.1897989,37.627
1001,단독주택,10978,0,127.1896777,37.627
1001,단독주택,10980,0,127.1897056,37.627
1001,단독주택,11011,0,127.1901706,37.626
1001,단독주택,11012,0,127.1900889,37.626
1001,단독주택,11010,0,127.1904598,37.626
1001,단독주택,11009,0,127.1903294,37.626
1001,단독주택,10969,0,127.1904382,37.627
1001,단독주택,10971,0,127.1902909,37.627
1001,단독주택,10970,0,127.1903811,37.627
1001,단독주택,10957,0,127.191455,37.628
1001,단독주택,10968,0,127.1916525,37.628
1001,단독주택,10959,0,127.1911328,37.628
1001,단독주택,10958,0,127.1910574,37.628
1001,단독주택,10960,0,127.1910951,37.628
1001,단독주택,10955,0,127.191745,37.628
1001,단독주택,10956,0,127.1916577,37.628
1001,단독주택,10967,0,127.1918723,37.628
1001,단독주택,10943,0,127.1920265,37.629
1001,단독주택,10944,0,127.1920917,37.629
1001,단독주택,10942,0,127.1921863,37.629
1001,단독주택,10941,0,127.192127,37.629
1001,단독주택,10965,0,127.1917309,37.629
1001,단독주택,10961,0,127.1909226,37.63
1001,단독주택,10962,0,127.1910193,37.63
1001,단독주택,10963,0,127.191129,37.63
1001,단독주택,10966,0,127.1918346,37.629
1001,단독주택,10964,0,127.1912581,37.63
1001,단독주택,10945,0,127.1926005,37.629
1001,단독주택,18889,0,127.1925097,37.629
1001,단독주택,10949,0,127.1925279,37.629
1001,단독주택,39015,0,127.1934511,37.628
1001,단독주택,39013,0,127.1943155,37.629
1001,단독주택,39008,0,127.1952906,37.63
1001,단독주택,39009,0,127.195409,37.63
1001,단독주택,39021,0,127.1955743,37.63
1001,단독주택,39026,0,127.1957168,37.63
1001,단독주택,39027,0,127.1961224,37.63
1001,단독주택,39007,0,127.1959233,37.63
1001,단독주택,39020,0,127.1958073,37.63
1001,단독주택,39024,0,127.1961107,37.63
1001,단독주택,39023,0,127.1962309,37.629
1001,단독주택,39025,0,127.1962154,37.629
1001,단독주택,39022,0,127.1964124,37.63
1001,단독주택,10940,0,127.1937036,37.629
1001,단독주택,10939,0,127.1938117,37.629
1001,단독주택,10938,0,127.1938549,37.629
1001,단독주택,10953,0,127.1931513,37.63
1001,단독주택,10937,0,127.194297,37.629
1001,단독주택,10929,0,127.1940813,37.63
1001,단독주택,10916,0,127.1938145,37.63
1001,단독주택,10915,0,127.1940519,37.63
1001,단독주택,10919,0,127.1941334,37.631
1001,단독주택,10922,0,127.1942946,37.631
1001,단독주택,10927,0,127.1951052,37.631
1001,단독주택,10923,0,127.19448,37.631
1001,단독주택,10921,0,127.194613,37.631
1001,단독주택,10920,0,127.1948803,37.631
1001,단독주택,10928,0,127.1955915,37.631
1001,단독주택,10924,0,127.1960132,37.631
1001,단독주택,10925,0,127.1957785,37.631
1001,단독주택,66196,0,127.1958702,37.634
1001,단독주택,56204,0,127.1998086,37.633
1001,단독주택,56205,0,127.1999608,37.633
1001,단독주택,10878,0,127.2010952,37.633
1001,단독주택,10877,0,127.2009864,37.633
1001,단독주택,10861,0,127.2012256,37.633
1001,단독주택,10869,0,127.2031508,37.633
1001,단독주택,10868,0,127.2032009,37.633
1001,단독주택,10875,0,127.2031642,37.633
1001,단독주택,49954,0,127.2045511,37.633
1001,단독주택,49953,0,127.2046532,37.633
1001,단독주택,49956,0,127.2048628,37.633
1001,단독주택,49955,0,127.204793,37.632
1001,단독주택,10851,0,127.2056559,37.633
1001,단독주택,10838,0,127.2061232,37.634
1001,단독주택,10828,0,127.2060214,37.633
1001,단독주택,10840,0,127.206255,37.634
1001,단독주택,10839,0,127.2062928,37.634
1001,단독주택,10827,0,127.2059882,37.634
1001,단독주택,10854,0,127.2070495,37.633
1001,단독주택,10825,0,127.2081938,37.633
1001,단독주택,10823,0,127.2081769,37.633
1001,단독주택,10824,0,127.2083304,37.633
1001,단독주택,10826,0,127.2083464,37.633
1001,단독주택,10835,0,127.2082938,37.634
1001,단독주택,10819,0,127.2090842,37.634
1001,단독주택,36543,0,127.2091263,37.633
1001,단독주택,36542,0,127.2091092,37.633
1001,단독주택,36545,0,127.2091336,37.633
1001,단독주택,36547,0,127.2085676,37.633
1001,단독주택,36544,0,127.2085305,37.633
1001,단독주택,36546,0,127.2085241,37.633
1001,단독주택,10786,0,127.2101049,37.633
1001,단독주택,10816,0,127.2097466,37.634
1001,단독주택,10792,0,127.2103492,37.634
1001,단독주택,10802,0,127.2125845,37.635
1001,단독주택,10780,0,127.2128696,37.635
1001,단독주택,10781,0,127.2128512,37.634
1001,단독주택,10783,0,127.2129655,37.634
1001,단독주택,10912,0,127.2145968,37.634
1001,단독주택,10913,0,127.214654,37.634
1001,단독주택,10758,0,127.2226272,37.637
1001,단독주택,10757,0,127.2224296,37.637
1001,단독주택,10742,0,127.2227498,37.637
1001,단독주택,10743,0,127.2224392,37.637
1001,단독주택,10744,0,127.2228538,37.637
1001,단독주택,10745,0,127.2228861,37.637
1001,단독주택,10749,0,127.2226338,37.637
1001,단독주택,10748,0,127.2229025,37.637
1001,단독주택,10741,0,127.2226882,37.638
1001,단독주택,10747,0,127.2227015,37.637
1001,단독주택,10750,0,127.2254408,37.636
1001,단독주택,10751,0,127.2253787,37.636
1001,단독주택,10754,0,127.2253803,37.637
1001,단독주택,10897,0,127.2253599,37.636
1001,단독주택,10755,0,127.2251721,37.636
1001,단독주택,10896,0,127.2253681,37.636
1001,단독주택,10898,0,127.225337,37.636
1001,단독주택,10753,0,127.2255161,37.637
1001,단독주택,10752,0,127.2257219,37.637
1001,단독주택,10756,0,127.2252227,37.636
1001,단독주택,74608,0,127.2304279,37.646
1001,단독주택,10732,0,127.2341709,37.646
1001,단독주택,35806,0,127.2339759,37.648
1001,단독주택,35818,0,127.2341039,37.648
1001,단독주택,35802,0,127.2337279,37.648
1001,단독주택,35805,0,127.234019,37.648
1001,단독주택,35807,0,127.2338611,37.648
1001,단독주택,35809,0,127.2338784,37.648
1001,단독주택,35808,0,127.2338336,37.648
1001,단독주택,35803,0,127.2338093,37.648
1001,단독주택,35804,0,127.2339374,37.648
1001,단독주택,35800,0,127.2335674,37.648
1001,단독주택,35819,0,127.2337464,37.648
1001,단독주택,35798,0,127.2335315,37.648
1001,단독주택,35799,0,127.2335524,37.648
1001,단독주택,35810,0,127.2336593,37.648
1001,단독주택,35811,0,127.233695,37.648
1001,단독주택,35817,0,127.2334591,37.648
1001,단독주택,35820,0,127.2336596,37.648
1001,단독주택,35801,0,127.233507,37.648
1001,단독주택,35797,0,127.2334951,37.648
1001,단독주택,34042,0,127.2340001,37.648
1001,단독주택,34039,0,127.2341472,37.648
1001,단독주택,34040,0,127.2339861,37.648
1001,단독주택,34045,0,127.234115,37.648
1001,단독주택,34048,0,127.2338724,37.648
1001,단독주택,34049,0,127.2341867,37.648
1001,단독주택,34046,0,127.2341903,37.648
1001,단독주택,34041,0,127.2340381,37.649
1001,단독주택,34043,0,127.2339611,37.648
1001,단독주택,34044,0,127.234038,37.648
1001,단독주택,34047,0,127.234188,37.648
1001,단독주택,35777,0,127.2343857,37.649
1001,단독주택,35788,0,127.2341201,37.649
1001,단독주택,35784,0,127.2339838,37.65
1001,단독주택,35782,0,127.2339952,37.649
1001,단독주택,35783,0,127.2340493,37.649
1001,단독주택,35786,0,127.234087,37.649
1001,단독주택,35787,0,127.2339895,37.649
1001,단독주택,10688,0,127.2337171,37.649
1001,단독주택,10681,0,127.2334825,37.649
1001,단독주택,10682,0,127.2337822,37.649
1001,단독주택,10683,0,127.2337232,37.649
1001,단독주택,10685,0,127.2337216,37.649
1001,단독주택,10684,0,127.2336746,37.649
1001,단독주택,10687,0,127.2337545,37.649
1001,단독주택,10686,0,127.2336677,37.649
1001,단독주택,35779,0,127.2339381,37.649
1001,단독주택,35785,0,127.2340195,37.649
1001,단독주택,35781,0,127.233897,37.649
1001,단독주택,35780,0,127.2338832,37.649
1001,단독주택,35792,0,127.2336988,37.649
1001,단독주택,35778,0,127.233733,37.649
1001,단독주택,35791,0,127.2336579,37.649
1001,단독주택,35794,0,127.2334852,37.649
1001,단독주택,35795,0,127.233779,37.649
1001,단독주택,35796,0,127.2332653,37.649
1001,단독주택,35793,0,127.2336216,37.649
1001,단독주택,35790,0,127.2337878,37.649
1001,단독주택,10675,0,127.2355437,37.65
1001,단독주택,10676,0,127.2356364,37.65
1001,단독주택,10677,0,127.2355054,37.65
1001,단독주택,35448,0,127.2375606,37.649
1001,단독주택,35455,0,127.2384778,37.648
1001,단독주택,35454,0,127.2385725,37.648
1001,단독주택,10659,0,127.2367922,37.65
1001,단독주택,11470,0,127.2781255,37.654
1001,단독주택,11463,0,127.2809604,37.656
1001,단독주택,11466,0,127.2813405,37.656
1001,단독주택,11467,0,127.2820704,37.656
1001,단독주택,11459,0,127.2856085,37.658
1001,단독주택,17882,0,127.3050351,37.652
1001,단독주택,17883,0,127.3050067,37.652
1001,단독주택,17881,0,127.3047491,37.652
1001,단독주택,17877,0,127.3049837,37.652
1001,단독주택,17878,0,127.304587,37.652
1001,단독주택,17876,0,127.3049854,37.652
1001,단독주택,17880,0,127.3047496,37.652
1001,단독주택,17879,0,127.3047799,37.652
1001,단독주택,18896,0,127.3076907,37.651
1001,단독주택,18895,0,127.3075633,37.652
1001,단독주택,18903,0,127.3078326,37.652
1001,단독주택,18904,0,127.3074471,37.652
1001,단독주택,11423,0,127.307002,37.651
1001,단독주택,11415,0,127.3097356,37.651
1001,단독주택,11426,0,127.3099656,37.651
1001,단독주택,11416,0,127.3100985,37.651
1001,단독주택,11411,0,127.3103372,37.651
1001,단독주택,20681,0,127.3106891,37.651
1001,단독주택,20687,0,127.3108855,37.651
1001,단독주택,20680,0,127.3106772,37.651
1001,단독주택,20688,0,127.3109136,37.65
1001,단독주택,20678,0,127.3105873,37.651
1001,단독주택,20686,0,127.3107303,37.65
1001,단독주택,20679,0,127.3105317,37.651
1001,단독주택,20689,0,127.3103675,37.651
1001,단독주택,59371,0,127.3109449,37.65
1001,단독주택,20683,0,127.3103266,37.65
1001,단독주택,20684,0,127.3101862,37.65
1001,단독주택,20685,0,127.3100795,37.65
1001,단독주택,25456,0,127.3221265,37.653
1001,단독주택,11600,0,127.3271381,37.653
1001,단독주택,78805,0,127.3358368,37.656
1001,단독주택,20631,0,127.3365743,37.656
1001,단독주택,20632,0,127.3365518,37.656
1001,단독주택,20636,0,127.3366599,37.656
1001,단독주택,20633,0,127.3365851,37.655
1001,단독주택,20630,0,127.3366352,37.655
1001,단독주택,20635,0,127.3365372,37.655
1001,단독주택,20629,0,127.3356206,37.653
1001,단독주택,11586,0,127.3367967,37.656
1001,단독주택,62228,0,127.3368166,37.656
1001,단독주택,20606,0,127.3368046,37.656
1001,단독주택,20607,0,127.3368272,37.655
1001,단독주택,20608,0,127.3369193,37.655
1001,단독주택,11565,0,127.3458247,37.658
1001,단독주택,11564,0,127.3458726,37.658
1001,단독주택,20574,0,127.3481778,37.657
1001,단독주택,77746,0,127.3491933,37.656
1001,단독주택,20570,0,127.3496267,37.656
1001,단독주택,79590,0,127.3507881,37.655
1001,단독주택,20569,0,127.3520081,37.655
1001,단독주택,11559,0,127.3466045,37.658
1001,단독주택,11560,0,127.346793,37.658
1001,단독주택,20561,0,127.3481756,37.658
1001,단독주택,20490,0,127.3508413,37.66
1001,단독주택,20489,0,127.3510241,37.66
1001,단독주택,20492,0,127.3514617,37.66
1001,단독주택,20475,0,127.3512303,37.659
1001,단독주택,20485,0,127.3510284,37.659
1001,단독주택,20476,0,127.3512388,37.659
1001,단독주택,20482,0,127.3512368,37.658
1001,단독주택,20483,0,127.3511675,37.658
1001,단독주택,20484,0,127.3512852,37.658
1001,단독주택,28055,0,127.3548445,37.662
1001,단독주택,63094,0,127.3545301,37.662
1001,단독주택,19362,0,127.355905,37.662
1001,단독주택,19366,0,127.3556472,37.662
1001,단독주택,19363,0,127.3561211,37.662
1001,단독주택,81938,0,127.3557909,37.662
1001,단독주택,81939,0,127.3557372,37.662
1001,단독주택,19365,0,127.3555653,37.662
1001,단독주택,13510,0,127.3551568,37.662
1001,단독주택,19367,0,127.3551855,37.662
1001,단독주택,20493,0,127.3593757,37.662
1001,단독주택,11530,0,127.3581162,37.662
1001,단독주택,20495,0,127.3580048,37.663
1001,단독주택,20496,0,127.3571559,37.662
1001,단독주택,70436,0,127.3592582,37.665
1001,단독주택,11518,0,127.3615029,37.664
1001,단독주택,18148,0,127.3629101,37.664
1001,단독주택,18147,0,127.362904,37.664
1001,단독주택,18151,0,127.3630966,37.664
1001,단독주택,18143,0,127.3635474,37.664
1001,단독주택,18150,0,127.3629871,37.664
1001,단독주택,18153,0,127.3633312,37.665
1001,단독주택,18134,0,127.3638263,37.663
1001,단독주택,70723,0,127.3625974,37.663
1001,단독주택,18139,0,127.3618502,37.663
1001,단독주택,18140,0,127.3616673,37.663
1001,단독주택,18129,0,127.3656741,37.663
1001,단독주택,18131,0,127.3661971,37.663
1001,단독주택,23185,0,127.3690166,37.663
1001,단독주택,11506,0,127.3736198,37.671
1001,단독주택,10324,0,127.1568887,37.681
1001,단독주택,24553,0,127.1575999,37.683
1001,단독주택,24551,0,127.1574483,37.684
1001,단독주택,73667,0,127.1650016,37.681
1001,단독주택,2583,0,127.1600461,37.684
1001,단독주택,10283,0,127.1617832,37.688
1001,단독주택,10285,0,127.162436,37.688
1001,단독주택,24472,0,127.1618449,37.689
1001,단독주택,24474,0,127.1615081,37.689
1001,단독주택,24477,0,127.1610309,37.689
1001,단독주택,24478,0,127.1609526,37.689
1001,단독주택,10298,0,127.1621088,37.69
1001,단독주택,10297,0,127.162237,37.69
1001,단독주택,24489,0,127.1619167,37.69
1001,단독주택,24490,0,127.1616942,37.69
1001,단독주택,10299,0,127.1622905,37.69
1001,단독주택,24494,0,127.1631792,37.691
1001,단독주택,24495,0,127.163204,37.69
1001,단독주택,24496,0,127.1632203,37.69
1001,단독주택,24499,0,127.1633744,37.69
1001,단독주택,24500,0,127.163308,37.69
1001,단독주택,24501,0,127.1632866,37.689
1001,단독주택,10252,0,127.1608037,37.696
1001,단독주택,10254,0,127.1606772,37.696
1001,단독주택,10253,0,127.1607677,37.696
1001,단독주택,10236,0,127.1668728,37.704
1001,단독주택,10220,0,127.1720027,37.708
1001,단독주택,24907,0,127.1917427,37.731
1001,단독주택,10188,0,127.1954827,37.732
1001,단독주택,10179,0,127.1956477,37.733
1001,단독주택,10175,0,127.1947103,37.737
1001,단독주택,24546,0,127.2019894,37.747
1001,단독주택,24547,0,127.2021418,37.747
1001,단독주택,10432,0,127.2032908,37.747
1001,단독주택,23398,0,127.2052611,37.748
1001,단독주택,23396,0,127.2054431,37.748
1001,단독주택,10404,0,127.2062856,37.748
1001,단독주택,23401,0,127.2063772,37.748
1001,단독주택,23403,0,127.2064428,37.748
1001,단독주택,23402,0,127.2061949,37.748
1001,단독주택,23412,0,127.2078136,37.748
1001,단독주택,23411,0,127.2079375,37.748
1001,단독주택,23408,0,127.2079228,37.747
1001,단독주택,23410,0,127.2080333,37.747
1001,단독주택,23409,0,127.2078991,37.747
1001,단독주택,23389,0,127.2071674,37.749
1001,단독주택,64309,0,127.2073275,37.749
1001,단독주택,23383,0,127.2068731,37.749
1001,단독주택,23382,0,127.20679,37.749
1001,단독주택,23391,0,127.2069914,37.749
1001,단독주택,23394,0,127.2067517,37.749
1001,단독주택,23381,0,127.2066586,37.749
1001,단독주택,23392,0,127.2067616,37.749
1001,단독주택,23390,0,127.2069828,37.749
1001,단독주택,23379,0,127.2082245,37.751
1001,단독주택,23405,0,127.2083959,37.748
1001,단독주택,62996,0,127.2082452,37.748
1001,단독주택,23406,0,127.2085123,37.747
1001,단독주택,10414,0,127.2078526,37.749
1001,단독주택,10415,0,127.2076315,37.749
1001,단독주택,10412,0,127.2080763,37.749
1001,단독주택,10411,0,127.2082492,37.749
1001,단독주택,10386,0,127.2139364,37.752
1001,단독주택,25040,0,127.2174622,37.755
1001,단독주택,25047,0,127.2213972,37.757
1001,단독주택,25045,0,127.2217888,37.757
1001,단독주택,25046,0,127.2215945,37.757
1001,단독주택,25041,0,127.2176995,37.756
1001,단독주택,25042,0,127.2177027,37.756
1001,단독주택,10328,0,127.2198304,37.758
1001,단독주택,50088,0,127.1739658,37.613
1001,단독주택,50087,0,127.1740896,37.613
1001,단독주택,50082,0,127.1742532,37.613
1001,단독주택,50083,0,127.1742073,37.613
1001,단독주택,50084,0,127.1741732,37.613
1001,단독주택,50081,0,127.1743269,37.613
1001,단독주택,50080,0,127.1743454,37.613
1001,단독주택,50076,0,127.1743894,37.613
1001,단독주택,50078,0,127.1745031,37.613
1001,단독주택,50079,0,127.1741873,37.613
1001,단독주택,50071,0,127.1745062,37.613
1001,단독주택,50072,0,127.1745941,37.613
1001,단독주택,50090,0,127.1746656,37.613
1001,단독주택,50091,0,127.1746998,37.613
1001,단독주택,50092,0,127.1746114,37.613
1001,단독주택,50089,0,127.1744215,37.613
1001,단독주택,50073,0,127.174817,37.613
1001,단독주택,50075,0,127.1747845,37.613
1001,단독주택,50074,0,127.1747381,37.613
1001,단독주택,39795,0,127.1790423,37.614
1001,단독주택,39788,0,127.1790401,37.614
1001,단독주택,39793,0,127.1790233,37.614
1001,단독주택,39794,0,127.1790445,37.614
1001,단독주택,39790,0,127.1790175,37.614
1001,단독주택,39787,0,127.1789898,37.614
1001,단독주택,39805,0,127.1790852,37.614
1001,단독주택,39807,0,127.1791777,37.614
1001,단독주택,39809,0,127.178444,37.614
1001,단독주택,39808,0,127.1784231,37.614
1001,단독주택,39789,0,127.1785185,37.614
1001,단독주택,49477,0,127.1794007,37.613
