gid,주차장,lon,lat,건물1,건물2,건물3,관공서,전기차,충전소,변압기,전기안전관,교통량,경제인구,sum,순위
다사71bb61ba,0,127.1811539,37.65368886,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.04122752634841909,0.21228015792736643,852
다사66aa62aa,0,127.1159456,37.65800128,0.02631578947368421,0.0784313725490196,0.0,0.0,0.0,0,0,0,100.0,0.10725356478611282,0.21200072680881665,853
다사81ba59ab,0,127.291743,37.63365571,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.014569125852448852,0.21193754690508043,854
다사64bb61aa,0,127.1018223,37.64894108,0.15789473684210525,0.0,0.0,0.0,0.0,0,0,0,100.0,0.053006819590824546,0.2109015564329298,855
다사77ba56bb,0,127.246485,37.61103351,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.01332920024798512,0.2106976213006167,856
다사69bb61aa,0,127.1585014,37.64911877,0.21052631578947367,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.21052631578947367,857
다사73ab64aa,0,127.1980675,37.67626682,0.21052631578947367,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.21052631578947367,857
다사82ba63ba,0,127.3029754,37.67198204,0.21052631578947367,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.21052631578947367,857
다사74bb72aa,0,127.2148014,37.74841498,0.21052631578947367,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.21052631578947367,857
다사88ab63ba,0,127.3681776,37.67207293,0.21052631578947367,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.21052631578947367,857
다사74bb68aa,0,127.2149396,37.71236217,0.21052631578947367,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.21052631578947367,857
다사71bb58aa,0,127.1812887,37.62214226,0.21052631578947367,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.21052631578947367,857
다사72bb55bb,0,127.1927039,37.60189225,0.21052631578947367,0.0,0.0,0.0,0.0,0,0,1,100.0,0.0,0.21052631578947367,857
다사81aa58bb,0,127.2860891,37.62913887,0.17105263157894735,0.0392156862745098,0.0,0.0,0.0,0,0,0,0.0,0.0,0.21026831785345715,858
다사73bb66aa,0,127.2036658,37.69430773,0.17105263157894735,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.0,0.21026831785345715,858
다사71ab69aa,0,127.1751909,37.72127267,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.012709237445753254,0.21007765849838483,859
다사76aa55ba,0,127.2295306,37.59972902,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.012089274643521388,0.20945769569615297,860
다사74bb56bb,0,127.2153271,37.61096246,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,0.0,0.010849349039057656,0.20821777009168924,861
다사67ab67bb,0,127.1298596,37.70987245,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.010539367637941723,0.2079077886905733,862
다사70ba61aa,0,127.1670033,37.64914307,0.13157894736842105,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.0365778053316801,0.20737243897461094,863
다사70ab60ab,0,127.1641998,37.64237507,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.02169869807811531,0.20590922439390477,864
다사85bb66aa,0,127.3397803,37.69457122,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.008369497830130192,0.20573791888276177,865
다사68aa60bb,0,127.1386746,37.64680636,0.06578947368421052,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.1004339739615623,0.20543913392028262,866
다사74ba56ba,0,127.2125032,37.60870225,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.007439553626782393,0.20480797467941397,867
다사81bb47aa,0,127.2948795,37.52324544,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.007439553626782393,0.20480797467941397,867
다사84bb65aa,0,127.3284582,37.68554193,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.007129572225666459,0.20449799327829804,868
다사66bb62aa,0,127.1244485,37.65802866,0.15789473684210525,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.006819590824550526,0.20393001394116558,869
다사82ba58ab,0,127.3031004,37.62466176,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.00619962802231866,0.20356804907495024,870
다사81aa60ba,0,127.2860438,37.64491231,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.00619962802231866,0.20356804907495024,870
다사68ab60bb,1,127.1415084,37.646815,0.15789473684210525,0.0,0.0,0.0,0.0,0,0,0,100.0,0.04525728456292622,0.20315202140503147,871
다사77ab55bb,0,127.2436834,37.60201398,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.005579665220086794,0.20294808627271838,872
다사85aa66ab,0,127.331268,37.69681268,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0052696838189708614,0.20263810487160244,873
다사69bb61ab,0,127.1584911,37.65137208,0.15789473684210525,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.0052696838189708614,0.20238010693558592,874
다사70ab66bb,0,127.1639357,37.70096119,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0049597024178549285,0.2023281234704865,875
다사81ba59ba,0,127.2917367,37.63590906,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0049597024178549285,0.2023281234704865,875
다사75bb54ba,0,127.2267314,37.59070908,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0043397396156230625,0.20170816066825464,876
다사72bb64aa,0,127.1923975,37.67625217,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0043397396156230625,0.20170816066825464,876
다사73aa56aa,0,127.1955269,37.60415294,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.01735895846249225,0.2015694847782817,877
다사69ab60aa,0,127.1528754,37.64008894,0.15789473684210525,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.0043397396156230625,0.20145016273223812,878
다사69ba64aa,0,127.1555425,37.67615029,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0040297582145071295,0.2013981792671387,879
다사84bb66ba,0,127.328427,37.69906192,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0040297582145071295,0.2013981792671387,879
다사70ba63ba,0,127.1669026,37.67167624,0.15789473684210525,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.0040297582145071295,0.2011401813311222,880
다사82ab58bb,0,127.3002553,37.62916371,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0037197768133911966,0.20108819786602278,881
다사74aa71ba,0,127.2063059,37.74388749,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,100.0,0.08214507129572225,0.2005661239273012,882
다사85ab61ba,0,127.3341991,37.65400325,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.029448233106013636,0.20050086468496098,883
다사70ba61bb,0,127.1669731,37.65590303,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.00309981401115933,0.2004682350637909,884
다사86aa65bb,0,127.3426208,37.6923217,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00309981401115933,0.2004682350637909,884
다사68bb61ba,0,127.1471442,37.65359204,0.02631578947368421,0.0784313725490196,0.0,0.0,0.0,0,0,0,100.0,0.09547427154370737,0.2002214335664112,885
다사71aa61ba,0,127.1726515,37.65366558,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.002789832610043397,0.20015825366267498,886
다사82aa58ab,0,127.2974343,37.62465217,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.002789832610043397,0.20015825366267498,886
다사66bb67ba,0,127.1241985,37.70760122,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.002789832610043397,0.20015825366267498,886
다사70ab61bb,0,127.1641389,37.65589499,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0024798512089274642,0.19984827226155905,887
다사66bb60bb,2,127.1245052,37.64676211,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,100.0,0.06819590824550527,0.19977485561392633,888
다사72bb58ba,0,127.1926019,37.62667899,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.015499070055796652,0.1997095963715861,889
다사72aa59ba,0,127.1840644,37.63566987,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.015499070055796652,0.1997095963715861,889
다사70ba58aa,0,127.1671239,37.62210315,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0021698698078115313,0.1995382908604431,890
다사73ab72ab,0,127.1977656,37.75062584,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0018598884066955983,0.19922830945932718,891
다사76ba70ba,0,127.234714,37.73494157,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0018598884066955983,0.19922830945932718,891
다사71aa61ab,0,127.1726613,37.65141225,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.014879107253564786,0.19908963356935425,892
다사76aa60ab,0,127.2293754,37.64254258,0.0,0.0,0.0,0.0,0.0,0,0,0,100.0,0.199008059516429,0.199008059516429,893
다사71ba66bb,0,127.1781154,37.70100075,0.039473684210526314,0.1568627450980392,0.0,0.0,0.0,0,0,0,100.0,0.0024798512089274642,0.198816280517493,894
다사81ab47ab,0,127.2892147,37.52548887,0.07894736842105263,0.11764705882352941,0.0,0.0,0.0,0,0,0,100.0,0.0021698698078115313,0.19876429705239357,895
다사72ba58ab,0,127.1897782,37.62441824,0.10526315789473684,0.0784313725490196,0.0,0.0,0.0,1,0,0,100.0,0.013949163050216986,0.19764369349397343,896
다사84ba65ba,0,127.3256122,37.69004444,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.19736842105263158,897
다사71bb61aa,0,127.1811732,37.64918222,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.19736842105263158,897
다사83ba69ab,0,127.3141856,37.723827,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.19736842105263158,897
다사70ba54ab,0,127.1672745,37.58830308,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.19736842105263158,897
다사72ba65aa,0,127.1895249,37.685258,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.19736842105263158,897
다사76ab71aa,0,127.2318605,37.73944175,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.19736842105263158,897
다사72bb66aa,0,127.1923231,37.69427868,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.19736842105263158,897
다사75ba67ba,0,127.2234655,37.70787582,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.19736842105263158,897
다사74ba67bb,0,127.2121119,37.71010197,0.19736842105263158,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.19736842105263158,897
다사88aa61ba,0,127.3653753,37.65404294,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.013019218846869187,0.19722974516265865,898
다사73ab56bb,0,127.1983319,37.61092024,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.013019218846869187,0.19722974516265865,898
다사76aa72ab,0,127.228982,37.75070175,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.01239925604463732,0.19660978236042678,899
다사73ba60ab,0,127.2010381,37.64247417,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.010849349039057656,0.19505987535484712,900
다사83ba61ba,0,127.3143598,37.65397369,0.10526315789473684,0.0784313725490196,0.0,0.0,0.0,0,0,0,100.0,0.010539367637941723,0.19423389808169816,901
다사72ba71bb,0,127.189271,37.74609712,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,0.0,0.009609423434593924,0.19381994975038339,902
다사80ba56ba,0,127.2804822,37.60884827,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.009299442033477991,0.19350996834926745,903
다사77ab53bb,0,127.2437452,37.58398711,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.022008679479231245,0.1930613110581786,904
다사78ab49aa,0,127.2552114,37.54119708,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.008679479231246125,0.1928900055470356,905
다사72ab67ba,0,127.1865948,37.70778358,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.02169869807811531,0.19275132965706265,906
다사71bb61ab,0,127.1811635,37.65143554,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.021078735275883446,0.1921313668548308,907
다사72aa61aa,0,127.1840071,37.64918984,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.007749535027898326,0.1919600613436878,908
다사75ba72aa,0,127.2233147,37.74843527,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.007129572225666459,0.19134009854145592,909
다사80bb47bb,0,127.283543,37.52998542,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.007129572225666459,0.19134009854145592,909
다사78aa63ab,1,127.2519554,37.66963243,0.05263157894736842,0.0784313725490196,0.0,0.0,0.0,0,0,0,100.0,0.06013639181649101,0.19119934331287902,910
다사78aa62bb,0,127.2519704,37.66512577,0.02631578947368421,0.0784313725490196,0.0,0.0,0.0,0,0,0,100.0,0.08617482951022938,0.1909219915329332,911
다사70ab65ba,0,127.1639865,37.68969467,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.006509609423434593,0.19072013573922406,912
다사86aa57ab,0,127.3427824,37.61570783,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.00619962802231866,0.19041015433810812,913
다사72ab67bb,1,127.1865853,37.71003688,0.10526315789473684,0.0784313725490196,0.0,0.0,0.0,0,0,0,100.0,0.006509609423434593,0.19020413986719104,914
다사71bb69ab,0,127.1808547,37.72354146,0.13157894736842105,0.0,0.0,0.0,0.0,0,0,0,100.0,0.05858648481091134,0.19016543217933238,915
다사80aa57ab,0,127.2747969,37.61559767,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0052696838189708614,0.18948021013476032,916
다사86aa57aa,0,127.3427872,37.61345446,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0052696838189708614,0.18948021013476032,916
다사71ba57aa,0,127.1784945,37.61312123,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0049597024178549285,0.1891702287336444,917
다사73bb58ab,0,127.2039434,37.62445463,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,0.0,0.017978921264724116,0.18903155284367146,918
다사73ba73aa,0,127.2005762,37.75739295,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0046497210167389955,0.18886024733252846,919
다사76ab54aa,0,127.2324111,37.58621534,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0043397396156230625,0.18855026593141253,920
다사88ab61ab,0,127.3682135,37.65179279,0.13157894736842105,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.017048977061376317,0.18784361070430716,921
다사82aa65ba,0,127.2972566,37.6899991,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.01642901425914445,0.1874816458380918,922
다사76ba50bb,0,127.2353464,37.55692797,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.00309981401115933,0.1873103403269488,923
다사80ba73ba,0,127.2800302,37.76207465,0.18421052631578946,0.0,0.0,0.0,0.0,0,3,0,100.0,0.002789832610043397,0.18700035892583286,924
다사72ba56ba,0,127.1898437,37.60864487,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.002789832610043397,0.18700035892583286,924
다사67aa66ab,0,127.1270911,37.69634376,0.10526315789473684,0.0784313725490196,0.0,0.0,0.0,0,0,0,100.0,0.00309981401115933,0.18679434445491577,925
다사85aa66ba,0,127.3312629,37.69906602,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0024798512089274642,0.18669037752471693,926
다사81ba62ab,0,127.2916675,37.66069586,0.07894736842105263,0.0,0.0,0.0,0.0,0,0,0,100.0,0.10756354618722876,0.1865109146082814,927
다사81aa55bb,0,127.2861665,37.60209859,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.01518908865468072,0.18624172023362806,928
다사69ab62ab,0,127.152781,37.6603688,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.01518908865468072,0.18624172023362806,928
다사85aa65bb,0,127.3312782,37.69230602,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0018598884066955983,0.18607041472248506,929
다사74aa72aa,0,127.2062881,37.74839407,0.11842105263157894,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0675759454432734,0.18599699807485234,930
다사69ab58ab,0,127.1529488,37.62431567,0.0,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.14569125852448853,0.18490694479899833,931
다사76ba51ba,0,127.2353225,37.56368808,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.01332920024798512,0.18438183182693246,932
다사71bb65bb,0,127.1809899,37.69199523,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.18421052631578946,933
다사73bb65aa,0,127.2037017,37.68529447,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.18421052631578946,933
다사69ba63ab,0,127.1555737,37.66939036,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.18421052631578946,933
다사69bb59bb,0,127.158553,37.63785216,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.18421052631578946,933
다사71aa58bb,0,127.1727602,37.62887899,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.18421052631578946,933
다사74ba68ba,0,127.2120858,37.71686189,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.18421052631578946,933
다사70aa67ba,0,127.1610689,37.70771297,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.18421052631578946,933
다사73bb62ab,0,127.2038002,37.66050795,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.18421052631578946,933
다사71bb56ba,0,127.1813464,37.60862223,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.18421052631578946,933
다사70bb59ba,0,127.1698971,37.63563109,0.18421052631578946,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.18421052631578946,933
다사68bb58ba,0,127.1472721,37.62655219,0.02631578947368421,0.1568627450980392,0.0,0.0,0.0,0,0,0,100.0,0.0,0.18317853457172342,934
다사71ab66aa,0,127.1753089,37.69423306,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.011779293242405455,0.1828319248213528,935
다사79bb57ba,0,127.2719573,37.61784558,0.15789473684210525,0.0,0.0,0.0,0.0,0,0,0,100.0,0.02448853068815871,0.18238326753026396,936
다사84ba67ab,0,127.3255753,37.70581775,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.010539367637941723,0.18159199921688907,937
다사74ab56aa,0,127.2096883,37.60418862,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.009609423434593924,0.18066205501354127,938
다사73ab66aa,1,127.1979944,37.69429334,0.09210526315789473,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.04897706137631742,0.18029801080872193,939
다사74aa53bb,0,127.2069356,37.58390146,0.013157894736842105,0.11764705882352941,0.0,0.0,0.0,0,0,0,0.0,0.04928704277743335,0.18009199633780487,940
다사75aa57ab,0,127.2181426,37.61547595,0.15789473684210525,0.0,0.0,0.0,0.0,0,0,0,100.0,0.022008679479231245,0.1799034163213365,941
다사77ab56bb,0,127.2436525,37.61102739,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.008369497830130192,0.17942212940907754,942
다사72bb55ab,0,127.1927225,37.59738556,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,0.0,0.008369497830130192,0.17942212940907754,942
다사75ab57ba,0,127.2209669,37.61773603,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.008369497830130192,0.17942212940907754,942
다사77ba60bb,0,127.2463625,37.64708703,0.039473684210526314,0.0784313725490196,0.0,0.0,0.0,0,0,0,100.0,0.06106633601983881,0.17897139277938473,943
다사88bb64ba,0,127.3738321,37.68109251,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.007129572225666459,0.1781822038046138,944
다사75bb55aa,0,127.2267149,37.59521579,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.006819590824550526,0.17787222240349787,945
다사72bb56ab,1,127.1926854,37.60639894,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.006509609423434593,0.17756224100238194,946
다사86ab62aa,0,127.3455266,37.65852533,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.00619962802231866,0.177252259601266,947
다사65bb64ab,0,127.113006,37.67827172,0.13157894736842105,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.00619962802231866,0.1769942616652495,948
다사65ab60bb,0,127.107502,37.64670676,0.13157894736842105,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.005579665220086794,0.17637429886301764,949
다사75aa55ab,0,127.2182106,37.59744916,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0052696838189708614,0.1763223153979182,950
다사72ab61ba,0,127.1868222,37.65370405,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0052696838189708614,0.1763223153979182,950
다사65aa61ab,0,127.1046443,37.65120391,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0052696838189708614,0.1763223153979182,950
다사84bb64ab,0,127.3284737,37.67878191,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0052696838189708614,0.1763223153979182,950
다사81ba61bb,0,127.29168,37.65618918,0.09210526315789473,0.0,0.0,0.0,0.0,0,0,0,100.0,0.08400495970241785,0.17611022286031258,951
다사81aa60bb,0,127.2860374,37.64716566,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0049597024178549285,0.17601233399680227,952
다사73ba59aa,0,127.2010832,37.6312075,0.05263157894736842,0.0,0.0,0.0,0.0,0,0,0,100.0,0.12337259764414135,0.17600417659150977,953
다사70bb57ba,0,127.1699768,37.61760444,0.13157894736842105,0.0392156862745098,0.0,0.0,0.0,0,0,0,100.0,0.0049597024178549285,0.17575433606078578,954
다사81ab59aa,0,127.2889159,37.63139733,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0046497210167389955,0.17570235259568634,955
다사88bb62aa,0,127.3738702,37.65855904,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0046497210167389955,0.17570235259568634,955
다사66ba61ba,1,127.1216371,37.65351298,0.013157894736842105,0.11764705882352941,0.0,0.0,0.0,0,0,0,0.0,0.044637321760694355,0.17544227532106588,956
다사76ba72bb,0,127.2346416,37.75522126,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0040297582145071295,0.17508238979345447,957
다사87aa62aa,0,127.3540297,37.65853616,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0037197768133911966,0.17477240839233854,958
다사76aa55ab,0,127.2295387,37.59747567,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0037197768133911966,0.17477240839233854,958
다사74ab55bb,0,127.2096971,37.60193527,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0037197768133911966,0.17477240839233854,958
다사74ab56bb,0,127.209662,37.61094866,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.00309981401115933,0.17415244559010667,959
다사75aa67bb,0,127.2177845,37.71011569,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002789832610043397,0.17384246418899074,960
다사86aa62ba,0,127.3426827,37.66302828,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.002789832610043397,0.17384246418899074,960
다사69ba61aa,0,127.1556674,37.64911053,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.002789832610043397,0.17384246418899074,960
다사86bb66ab,0,127.3511188,37.69683942,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.002789832610043397,0.17384246418899074,960
다사72ab61aa,0,127.1868411,37.6491974,0.15789473684210525,0.0,0.0,0.0,0.0,0,0,0,100.0,0.015809051456912585,0.17370378829901784,961
다사69bb67ab,0,127.1582431,37.70545148,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0024798512089274642,0.1735324827878748,962
다사88ba64ba,0,127.3709969,37.68108944,0.15789473684210525,0.0,0.0,0.0,0.0,0,0,0,100.0,0.015499070055796652,0.1733938068979019,963
다사78aa66ab,0,127.2518653,37.69667233,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0021698698078115313,0.17322250138675888,964
다사70ba64bb,0,127.1668523,37.68294279,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0018598884066955983,0.17291251998564294,965
다사71ab60aa,0,127.1755444,37.64015346,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0018598884066955983,0.17291251998564294,965
다사83aa50bb,0,127.3089394,37.55707,0.15789473684210525,0.0,0.0,0.0,0.0,0,0,0,100.0,0.014879107253564786,0.17277384409567004,966
다사74aa68ba,0,127.2064127,37.7168479,0.15789473684210525,0.0,0.0,0.0,0.0,0,0,0,100.0,0.01332920024798512,0.17122393709009037,967
다사75ba73aa,0,127.2232811,37.75744844,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.17105263157894735,968
다사72aa55ba,0,127.1842169,37.59961648,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,1,100.0,0.0,0.17105263157894735,968
다사76bb61ab,0,127.237845,37.65157512,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.17105263157894735,968
다사65aa61bb,0,127.1046204,37.65571052,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.17105263157894735,968
다사82bb65bb,0,127.3057574,37.69226674,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.17105263157894735,968
다사82ab57ba,0,127.3002854,37.61789693,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.17105263157894735,968
다사69bb63ab,0,127.1584085,37.66939861,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.17105263157894735,968
다사72ba55bb,0,127.1898718,37.60188484,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.17105263157894735,968
다사71ba67bb,0,127.1780764,37.71001396,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.17105263157894735,968
다사74ba57ba,0,127.2124685,37.61771563,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,100.0,0.0,0.17105263157894735,968
다사69aa64aa,0,127.1498725,37.67613359,0.17105263157894735,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.17105263157894735,968
